,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,SOUP,dermatology,0.7895223991114402,0.6940815910559646,0.4847461257749394,0.7417773772121599,0.7567049129578198,0.7382986968484463,0.6937430581266197,0.5961373211751807,0.40888281467519716,0.6419564010868358,0.649334507446087,0.6534042244403545,0.6173639392817475,0.5649146056944712,0.3315525944142467,0.6295837254532908,0.5837539481129843,0.6525224079984252,0.7321732691595705,0.6669244607890102,0.5081678086426171,0.7075802538846017,0.6934955518935263,0.7363178854130903,0.8035172158459829,0.7519486100050446,0.6669916000511714,0.7815427648036344,0.7727921149066938,0.7829292933479338,0.6996297667530544,0.6290852776501273,0.4317608006430043,0.6897938534895057,0.6659862122301667,0.702263328334748,0.7321732691595704,0.7038196762810329,0.5944639951839158,0.7391786957004349,0.6873987722396554,0.7356806843767061,0.6968530174009626,0.579110485762136,0.2839936476036698,0.6456531150009412,0.6652640867906896,0.6623693699642765,0.7218067382450944,0.656727367339942,0.48848216871735095,0.7165531087270217,0.6815803222497421,0.7349735949045451,0.7348759718622732,0.6450303575894923,0.4488624196465786,0.6746465129073825,0.6910780990774423,0.7000591377883604,0.7221658644946316,0.6487779753342402,0.46479039753526913,0.6968265808265809,0.6847388527904806,0.7098818623416887
XGBoostWrapper,SOUP,dermatology,0.9617919289152166,0.9569284978512164,0.9576439687264624,0.9607620157620158,0.952931807953872,0.9610841228681368,0.9535727508330248,0.9488751134301736,0.9511143178948483,0.9534380434380434,0.9425692125873301,0.9517726082734705,0.9618289522399112,0.9573030713900792,0.9567202269330932,0.9603235653235652,0.9532609724988346,0.9659979256012969,0.9645316549426137,0.957894243226051,0.95682144977782,0.9612210012210012,0.9565669022357689,0.9562379183516256,0.948204368752314,0.9416373101006968,0.9387487106171013,0.9414831464831466,0.9358600349526693,0.9534328663127785,0.9535727508330247,0.9462509997746202,0.9452768580026364,0.9482902443772009,0.9430487400625556,0.9589561692535872,0.9590522028878192,0.9561667194961295,0.9564452735250508,0.958068413068413,0.9490949794389577,0.9735322123591856,0.9671973343206218,0.9609225113190654,0.9619276297480793,0.9641554741554742,0.959213443977422,0.9620462367761469,0.9590151795631249,0.9534310612310147,0.954664353972516,0.9568466718466718,0.9492043399476799,0.9635501533219453,0.9535357275083303,0.950529212518683,0.9527521185477875,0.9565314637053767,0.9433848922239493,0.9597613371452433,0.9582302850796001,0.952993874033773,0.9532114907745395,0.9561120039380908,0.948513532587904,0.9606371550263416
GBTClassifier,MDO,dermatology,0.8470936690114772,0.794814482884792,0.7123891205981934,0.7999982465199856,0.8134963996806899,0.8030777347509422,0.7923361717882266,0.7465564455440514,0.6831047817387328,0.7666672136237354,0.7554057131781956,0.8042102055595228,0.7976675305442429,0.7500428237439329,0.7335505405715548,0.7735820701038093,0.7596810559171419,0.8094748069220111,0.8005553498704184,0.759082855976675,0.692641814536197,0.7775623008231703,0.7592545160063806,0.8031800411089345,0.7705664568678267,0.7064669561556258,0.6138900002883164,0.721532686315295,0.7232096206988444,0.7805350628398101,0.8088485746019993,0.747829902536799,0.6791479781820431,0.7625849351936309,0.7707573326380834,0.8029182206615232,0.8224361347649018,0.7940688655717245,0.7998699981063672,0.8141413417500374,0.7855229665360132,0.855839638220125,0.7455386893743058,0.666850831560237,0.526315693378912,0.7112179688266644,0.7051875580099157,0.6985300319127797,0.8114402073306184,0.779524493349098,0.7738477198163463,0.80690354733833,0.7761126130511606,0.8440062465109154,0.8032210292484265,0.7627387489386408,0.6988121484776315,0.7892445396793224,0.765046755344106,0.8414665584259696,0.7999703813402443,0.7507976406261576,0.6913569795694293,0.7723434850173981,0.7613674531060532,0.8043238546912533
XGBoostWrapper,MDO,dermatology,0.9699370603480192,0.9643083928953494,0.9655342796524307,0.9674888074888075,0.962917539569443,0.9692452065300138,0.9727138097001111,0.9673122218683279,0.9680928334001649,0.9704273504273504,0.9665132896821514,0.9675609079367975,0.9699370603480192,0.9641683457001573,0.9643103581050803,0.9668783068783069,0.9629980296553228,0.9724481588302183,0.9645316549426137,0.95962327262251,0.9599148980998777,0.961961741961742,0.9563169398307094,0.9734365310584685,0.9753794890781192,0.9705612712377908,0.9700954562248715,0.9724358974358974,0.9696339882388736,0.9744082921105468,0.961680858941133,0.9560068873290668,0.9558289250878496,0.9583618233618234,0.9523344580490463,0.9725918434919478,0.9726397630507219,0.9669194161573127,0.9674489628299842,0.9703968253968254,0.9665568377557519,0.9742632037179139,0.967197334320622,0.9614314389314389,0.9625380508062491,0.9644729344729346,0.9594195751166946,0.970056541704223,0.972639763050722,0.9685412564785141,0.9700319584406779,0.9713492063492064,0.9661850527394968,0.9721087546273501,0.9753794890781192,0.9711328797538095,0.9714820490801749,0.9730179080179081,0.9696467328348713,0.9678182970543006,0.9702036282858201,0.9650005382974278,0.9655277771727361,0.9676790801790803,0.9632522443472361,0.971393773706178
GBTClassifier,default,cleveland,0.551256830601093,0.15534717782789165,0.029826500087623324,0.21090909090909093,0.058090931648012455,0.2508974902447881,0.5412568306010929,0.1407704932708663,0.025118864315095808,0.2,0.008192092016260808,0.20501070714331635,0.5412021857923497,0.1917985158613921,0.04586021995714355,0.23359307359307357,0.14815652311041644,0.32155094546747104,0.5676502732240436,0.20789504209940893,0.05504857888702678,0.2502164502164502,0.18542838869874245,0.31797313351594453,0.5809289617486338,0.22454543796898035,0.07057674378398338,0.26164502164502157,0.2055700376056629,0.3339912049718842,0.5412568306010929,0.14046850287965146,0.025118864315095808,0.2,0.0,0.20364587302603493,0.5379234972677596,0.15429736854677248,0.030069617646693116,0.2084848484848485,0.043582692752417974,0.26261726364526655,0.5478142076502732,0.1839774433810509,0.03966002442674975,0.2315151515151515,0.14928165588038758,0.32806048940009097,0.570983606557377,0.2197889715236001,0.0681900505351665,0.2583170995670996,0.19131277580095346,0.32476721254683005,0.5412568306010929,0.1507891340698479,0.02895341855552422,0.20477272727272727,0.04008002402028939,0.23295806992368898,0.5521530054644808,0.17696780874294624,0.04184228825101023,0.22594534632034632,0.10296951215331433,0.27814723898853155
XGBoostWrapper,default,cleveland,0.5645355191256831,0.2861314350081877,0.1182252548982635,0.2980248917748917,0.29141761545071476,0.3806882484710455,0.5281420765027323,0.27363277851886,0.1086759842035587,0.28330627705627703,0.23944599665521293,0.3738586393134215,0.5414207650273223,0.2541139876563472,0.09046776584083027,0.25669913419913415,0.25809419515193166,0.3862681186849461,0.5741530054644809,0.3102926798785056,0.12062469365889202,0.31995670995670994,0.301628530394597,0.39580077332585456,0.5643169398907103,0.2962736318347302,0.11753249012215479,0.3031818181818181,0.2936627728186061,0.3779242552164638,0.5545355191256831,0.2715453719341187,0.1072823192424498,0.2819426406926407,0.26471960084459584,0.37553631232202517,0.5742622950819671,0.3005169719333499,0.11747294011387835,0.30727813852813857,0.30935565910441376,0.3796675450314235,0.5444808743169399,0.25313372670580353,0.0894551990448285,0.2714015151515151,0.25863497030960597,0.3815575601119363,0.5479781420765027,0.28397096854762577,0.10430853679010026,0.30056818181818185,0.2733405146595188,0.39001954850073983,0.5579234972677595,0.28839005269428597,0.1195422580619071,0.29700757575757575,0.2847633526794839,0.37359535308118214,0.5551748633879781,0.28180016047118145,0.10935874419768632,0.2919366883116883,0.27750632080686805,0.3814916354059038
GBTClassifier,GlobalCS,cleveland,0.35300546448087433,0.22099864273300046,0.10149146763193446,0.22875,0.11449467396797149,0.3050312741843622,0.435464480874317,0.3205986081968482,0.2920499146328643,0.34167748917748914,0.21272978218743455,0.3503921823737946,0.36032786885245904,0.2551933224105864,0.17336253399005794,0.2715909090909091,0.1461253201058561,0.32626214267977416,0.35650273224043716,0.2528705981763067,0.18709645543170478,0.27737554112554114,0.1478592490359057,0.3378045754973182,0.3959562841530055,0.29177429471080574,0.22517047694851516,0.3265746753246753,0.21528503351260406,0.34821736171325035,0.41530054644808745,0.2739683480835184,0.15745192513350845,0.30400432900432894,0.20852033332886558,0.35697360334939676,0.39967213114754097,0.2654407892243967,0.1317937112963579,0.28207792207792204,0.1999270680315122,0.32798108656975183,0.3897814207650273,0.24751497372993453,0.13662149643997978,0.26239718614718616,0.17085913536271374,0.32465470521779544,0.3895628415300546,0.26212319717380195,0.14294595466549256,0.274448051948052,0.1670281030648338,0.3485796269909366,0.39557377049180326,0.2867558666701123,0.21302881311131938,0.31345779220779224,0.1783623564774983,0.35445596943626156,0.3891147540983607,0.26772386411093113,0.17610127492817346,0.28823538961038964,0.17611910550751955,0.3380352528012641
XGBoostWrapper,GlobalCS,cleveland,0.5382513661202186,0.30771327275818555,0.1801641785001487,0.31149350649350643,0.2906746155859097,0.3508432899130877,0.5380327868852459,0.3028398021441955,0.1490284251773397,0.30787878787878786,0.30233215651329665,0.341255951622424,0.5475956284153005,0.3112047691023866,0.18376629121960725,0.30936147186147184,0.3000253236722336,0.350737837552144,0.49825136612021853,0.2647697501867978,0.09257728948290714,0.27003787878787877,0.23902045321670967,0.3278542093629303,0.5348087431693989,0.3037984433771418,0.1365670005475756,0.3088582251082251,0.29008511571790746,0.34509317119879135,0.5411475409836065,0.30899679505913413,0.16265523002367638,0.31735930735930734,0.300405167646271,0.3555385077594079,0.5315846994535519,0.28291383929011255,0.12476603849441567,0.2913474025974026,0.2851528639214981,0.33136582526064384,0.5246448087431694,0.280375688839454,0.13136199882525929,0.2892748917748918,0.2704948107357265,0.3383182673085197,0.505191256830601,0.2671023314961095,0.1156825977734828,0.2667261904761905,0.24923248922468955,0.343357595139956,0.5180874316939891,0.2763762556041664,0.12378379911924897,0.2823106060606061,0.2616275092754857,0.3426265865847046,0.5277595628415301,0.2906090947857684,0.14003528491636613,0.2954648268398269,0.2789050505509728,0.34269912417026094
GBTClassifier,StaticSMOTE,cleveland,0.5510928961748635,0.3052383922207724,0.1518075481228848,0.3149783549783549,0.302254836915654,0.3861395398334923,0.45437158469945355,0.2512535608182667,0.14677621817063638,0.2767099567099567,0.2116076617120361,0.37089036666704744,0.5277595628415301,0.2911083308055635,0.14412790175947976,0.31741341991341987,0.2568925563121378,0.3802567702507921,0.5443715846994536,0.3122116744322142,0.15349776363522757,0.3253896103896104,0.3008996800337175,0.3812742399525154,0.5182513661202186,0.2777086686466547,0.13217658754796963,0.29621753246753246,0.2406952296564433,0.37401018948419845,0.5180327868852459,0.30672686531814025,0.14437317853702794,0.33282467532467536,0.2658853338227815,0.39512004507067716,0.4753005464480875,0.24668079806365345,0.0975802917750126,0.2541179653679654,0.19700069664907965,0.3619650791645303,0.5843715846994535,0.3376711182114115,0.17778273607232425,0.3710497835497835,0.3444664115520834,0.3955334849154564,0.5414754098360656,0.2989415630216638,0.1531636074707016,0.32068722943722944,0.27634907297353295,0.3771921704431098,0.5247540983606557,0.2842652697488227,0.12367154574192477,0.3051677489177489,0.245724301939017,0.4049368155721928,0.5239781420765027,0.29118062412871637,0.14249573788331896,0.3114556277056277,0.2641775781566483,0.3827318701354012
XGBoostWrapper,StaticSMOTE,cleveland,0.5512021857923497,0.2957921880344096,0.12288186830565255,0.300762987012987,0.27918566486210034,0.36298592488872145,0.5510382513661203,0.2933757457543448,0.12636340742077673,0.30872835497835494,0.28704768197060343,0.3546566736398164,0.5743169398907104,0.32879975255703797,0.14682574473960425,0.32416666666666666,0.3156434586773723,0.38676918817751293,0.5512021857923497,0.295360338121948,0.11884158755384888,0.3101461038961039,0.2873919389274989,0.38735393838425114,0.5410928961748633,0.27734680016548935,0.12282876857419667,0.2898647186147186,0.26406140744977413,0.3788154226594045,0.5577049180327869,0.29859445735569823,0.1555860050159003,0.3095725108225108,0.2959474921243786,0.3619364735422219,0.5377049180327869,0.27662195042351245,0.10650101629326787,0.2904220779220779,0.2592011007899119,0.37196911709337444,0.5479781420765029,0.2696539700320012,0.10860142815390864,0.2815963203463204,0.27605701399724547,0.3833578243084041,0.5577049180327869,0.2914201223612988,0.12765816689997878,0.29870129870129863,0.2948127171704358,0.36572846046432816,0.5775956284153005,0.32460768670100953,0.1350176468128173,0.32640692640692637,0.3227829000386158,0.3709753058045008,0.5547540983606558,0.295157301150675,0.12711056397699522,0.30403679653679655,0.28821313760079365,0.3724548328962536
GBTClassifier,SMOTE,cleveland,0.4389071038251366,0.2964577049952413,0.19742479982940037,0.31858766233766234,0.22262514623370308,0.3438245834747219,0.4060109289617486,0.2879716485088437,0.17849950057137878,0.28911796536796536,0.19039511961150488,0.36404382027420634,0.4788524590163935,0.33868614277714026,0.2590410171751244,0.361991341991342,0.2857205913388688,0.38433163923108854,0.4192896174863388,0.2767581307581307,0.16075962014325393,0.2876082251082251,0.1991098339965682,0.34926956978147106,0.4095628415300546,0.2333767206430856,0.1028174646890111,0.23473484848484846,0.16093072049732582,0.3328305613160206,0.46513661202185796,0.27404334892041027,0.15678225355511005,0.282564935064935,0.2124610053987081,0.3674935248366082,0.42885245901639346,0.2629124904780941,0.1688416730080328,0.28397727272727274,0.19324382426263825,0.3516351354334869,0.5110928961748634,0.3054231832282102,0.16404052489906898,0.3264285714285714,0.27384145889406314,0.3797343835218328,0.445191256830601,0.2832020794679575,0.17243015783327104,0.29576839826839824,0.19538395606379097,0.35272517330085423,0.4090163934426229,0.24557421081048175,0.12465129838839209,0.26403138528138526,0.17362643371700098,0.32445445997639916,0.441191256830601,0.28044056605875956,0.16852883100920435,0.29448106060606055,0.2107338090014172,0.35503428511466895
XGBoostWrapper,SMOTE,cleveland,0.5476502732240437,0.28918557377070253,0.12991603396974022,0.29333333333333333,0.28626886393223583,0.36804081698709645,0.5578142076502732,0.3044579463313001,0.12806739296926123,0.31403138528138524,0.30961522431635785,0.3486721955052713,0.5743169398907104,0.34588762348109703,0.19519340781486422,0.34591450216450215,0.3304849080964601,0.37792685362071454,0.5409289617486339,0.30094274080496985,0.1672260648546311,0.30745670995670993,0.27251128749679343,0.3483866891746561,0.5280327868852459,0.2827431271710421,0.12177271065909823,0.2926623376623376,0.2671924151382455,0.3395559559944476,0.5676502732240438,0.3266820786922612,0.1746026639434056,0.3302922077922078,0.32075177181091447,0.379328090826238,0.5378142076502732,0.3130400702574331,0.16596935169114552,0.3114989177489177,0.2795563959286146,0.36682142683775765,0.5644808743169399,0.3350386696245851,0.20510115720464478,0.3402705627705627,0.30953067974005044,0.38305349702674774,0.5381967213114753,0.2779301853976776,0.11954376219899135,0.2842099567099567,0.2783072429166446,0.35217418137448053,0.5543715846994536,0.2931148111318191,0.1257040164455725,0.30332251082251077,0.2939040431476768,0.37595163964929507,0.5511256830601095,0.3069022826662888,0.15330965617513548,0.31229924242424245,0.29481228325239933,0.3639911346996705
GBTClassifier,ClusterCentroids,cleveland,0.16841530054644807,0.15812684097559723,0.14889503209533406,0.23825216450216452,0.02817845358634139,0.24952588555180216,0.22174863387978144,0.1733932482469495,0.13256558872643426,0.2512175324675324,0.05406812247017412,0.27546889768164784,0.20765027322404372,0.17613685156167677,0.1456022672874016,0.2519155844155844,0.03536861702719814,0.28013953781342377,0.18169398907103823,0.1393727150110223,0.11686357531981617,0.2316179653679654,0.02620063836352854,0.2461273682869718,0.1487431693989071,0.12580107871057133,0.08012931393822377,0.18989718614718615,-6.138966987233319e-05,0.2605529116946764,0.19147540983606556,0.15153367290974823,0.09740964836436602,0.18578463203463205,0.01413367930402656,0.2586833468208435,0.20442622950819672,0.17267730250635083,0.10291399091188158,0.24873376623376622,0.057529237965874315,0.27285545533890776,0.22120218579234976,0.19428392991330512,0.1210242212958363,0.21357142857142858,0.06307342410910761,0.29655523772967507,0.24049180327868855,0.1977647732745837,0.14558865968425272,0.23515692640692643,0.07789609176434904,0.2876382469177702,0.16846994535519128,0.13007178494306285,0.07475683860279894,0.15912337662337667,-0.0096062613319393,0.24623363987231572,0.19543169398907104,0.16191621980528678,0.11657491362263457,0.22052705627705627,0.034678061358878805,0.2673780527708034
XGBoostWrapper,ClusterCentroids,cleveland,0.27049180327868855,0.1903627060094853,0.13452764318249533,0.2782034632034632,0.09370045287961706,0.3672584953262086,0.382896174863388,0.27238019511754097,0.24619597150510372,0.32833874458874457,0.1810843049526051,0.3517562461587451,0.26775956284153,0.20165650005427133,0.15345106037484202,0.2930952380952381,0.0885733602831901,0.3686020714073725,0.3826229508196721,0.2743420729223157,0.2176516599474129,0.33359848484848487,0.2056115781244158,0.3703962674539448,0.3628415300546448,0.2517503299201509,0.1600265550646306,0.26392316017316014,0.17177726319523207,0.34012204499931337,0.35655737704918034,0.2580568026049878,0.15721308915019794,0.3134145021645022,0.17982031837238205,0.3612963506381957,0.3992896174863388,0.276036253904115,0.22818679253232924,0.3051244588744588,0.20000842016624806,0.374883338115011,0.30978142076502735,0.2449837498432894,0.18649310223858687,0.3288149350649351,0.13803271521436494,0.3589016161697244,0.3134426229508197,0.2245516053776379,0.178560156552289,0.2985930735930736,0.12942914443215853,0.3362989650061674,0.26349726775956284,0.18469163259201418,0.1354364596638322,0.22166666666666668,0.07395028141280283,0.3520100494249115,0.33091803278688525,0.23788118483458084,0.17977424902117198,0.29647727272727276,0.14619878390330163,0.3581525444699595
GBTClassifier,SOUP,cleveland,0.3268306010928962,0.26230506170986545,0.2368631564740899,0.2970292207792208,0.14842311351971166,0.337991927926688,0.2603825136612022,0.18747752463681572,0.14159093957112237,0.20914502164502163,0.05999744733069048,0.2779011317755202,0.26726775956284154,0.19545739308194515,0.10776621059024949,0.213517316017316,0.06964561962772947,0.3025847865062015,0.29683060109289616,0.23982522092186614,0.18517236779649227,0.28984307359307354,0.1346651729336678,0.31205118645614566,0.30021857923497264,0.21400192846731425,0.13867875823389925,0.25476190476190474,0.11962313870099628,0.28895068780409205,0.29316939890710386,0.21585931535829778,0.15348608571538175,0.2551406926406926,0.12363318692906837,0.2882702625388748,0.21120218579234976,0.14933771955413136,0.08720389618610272,0.1901677489177489,0.03788303686506091,0.2779110564566734,0.34672131147540985,0.2409649577518998,0.14659432368460057,0.26655844155844155,0.122983894001279,0.3066203224061023,0.3010382513661202,0.24420480756664822,0.17871813816499899,0.28130952380952384,0.11509492043043537,0.3154906890360726,0.2972677595628415,0.2345962517006394,0.19468080416208283,0.29846861471861474,0.11737212608132815,0.32013548747055964,0.2900928961748634,0.21840301807494233,0.157075468057902,0.25559415584415585,0.10493216564199674,0.302790753837693
XGBoostWrapper,SOUP,cleveland,0.3794535519125683,0.26146648763289093,0.154892187889832,0.272056277056277,0.1715427644773404,0.3301721343782291,0.40950819672131145,0.28825746760267956,0.186833145491692,0.3005357142857143,0.19936441072027117,0.34564234059304144,0.4025683060109289,0.26531398627695524,0.14000133540798002,0.2733874458874459,0.19133723736398214,0.3374526600595133,0.35934426229508193,0.25002847323907385,0.17299252440066137,0.25207251082251086,0.13229559048492306,0.35632424032774623,0.3827322404371585,0.248959456234151,0.13135862340685572,0.2602651515151515,0.1717613547968776,0.3316571372012955,0.41562841530054645,0.26871951044141196,0.14885244908791279,0.287332251082251,0.21089315564858638,0.3670536338720213,0.3566120218579235,0.238441505888321,0.13306329120799604,0.24464285714285716,0.13475167582206898,0.35227674817317833,0.3859562841530055,0.23142733977649987,0.10575675142978187,0.23785714285714285,0.16278024478923217,0.3342973365122254,0.352896174863388,0.22072310963889907,0.10700134947273435,0.22679112554112554,0.13356716451734968,0.32064673236406954,0.41617486338797816,0.2684820418501608,0.14195625248419794,0.28413419913419913,0.21280214927604518,0.3410068789037517,0.38608743169398907,0.2541819378581044,0.14227079102796442,0.2639074675324675,0.17210957478966768,0.3416529842385072
GBTClassifier,MDO,cleveland,0.2614207650273224,0.10280480247089141,0.03884278844771747,0.20952380952380953,0.001459067273372236,0.27749467318949095,0.3172131147540983,0.12553061319216838,0.04503831700634451,0.20362012987012984,0.018934700230230937,0.29165983087192976,0.3773770491803279,0.135029780817512,0.037090194002193475,0.2031168831168831,0.050756397565934086,0.3120850472691274,0.38715846994535524,0.12838121261968,0.033643981245344644,0.19255411255411253,-0.003963950240301087,0.22889760890867797,0.32065573770491806,0.12348939665990825,0.039762227187324625,0.20432900432900433,0.02198371024585986,0.2821836562949477,0.4396174863387978,0.1399518966858706,0.034741372898362696,0.21645021645021645,0.05369999348475898,0.27365925997882395,0.39912568306010926,0.14486439157129696,0.04024832184012777,0.23341991341991344,0.08549055363771395,0.2783338295227055,0.32387978142076507,0.13138292716445404,0.04309160343754888,0.21900974025974027,0.03757525434194484,0.281719267222167,0.3337704918032787,0.13852712847220644,0.04959279839288684,0.22326298701298702,0.0651637270257192,0.33138545419201926,0.45595628415300543,0.19280083047687716,0.05730338573100694,0.2593398268398268,0.1603138097202872,0.3066421522109736,0.36161748633879787,0.13627629801308655,0.04193549901888578,0.21646266233766234,0.04914132632855202,0.2864060779660863
XGBoostWrapper,MDO,cleveland,0.5645355191256831,0.3125432140489691,0.1542452680279911,0.31532467532467534,0.30358980224982246,0.40877284933015307,0.5677049180327869,0.2831339223947101,0.11732457223929324,0.2878517316017316,0.29463848788635805,0.3826412350362315,0.5411475409836066,0.2612295792035715,0.11207778745221775,0.273306277056277,0.25058851007977373,0.39579712385205407,0.5611475409836066,0.29377890427426034,0.12444300961975392,0.2985227272727273,0.285595439576616,0.3695988544186865,0.5544262295081968,0.2736820436839706,0.10896085310206623,0.2808225108225108,0.2696208791640448,0.3783074230012929,0.5446448087431695,0.2822903757076593,0.13158396656848464,0.2921212121212121,0.2681361950012571,0.38252106054906504,0.5411475409836066,0.2667277689073878,0.09126566647305565,0.26952922077922076,0.2595784944427023,0.3790136766826107,0.5380327868852459,0.28299491983969594,0.12126613648956748,0.29319805194805193,0.257338019721713,0.37061948677783774,0.5740437158469945,0.3012353494875146,0.13223145044827372,0.309280303030303,0.3141107326533485,0.38883433189145394,0.55775956284153,0.29613672759388965,0.14532733591684802,0.3027218614718614,0.2868650484018998,0.3921648686592099,0.5544590163934426,0.2853752805141629,0.12387260463375518,0.2922678571428571,0.2790061609177536,0.38482709101985957
GBTClassifier,default,cleveland_v2,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.25387640015694574,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.2566300332011482,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.25814339991948615,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.2661038231009035,0.7227868852459017,0.21018030513176145,0.0316227766016838,0.25,0.019565807106869462,0.2569404751047045,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.26034816335445227,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.2567810050817304,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.2559647680493729,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.25149414636669126,0.7227868852459017,0.21017884076707602,0.0316227766016838,0.25,0.018674407120939346,0.2639467374666617,0.7227868852459017,0.20985155525989332,0.03162277660168379,0.25,0.003824021422780881,0.25802289518020965
XGBoostWrapper,default,cleveland_v2,0.7030054644808743,0.3102431042133559,0.10437413298681944,0.3212133796436122,0.2394760493309605,0.41031123463676467,0.6862295081967213,0.29056154536842144,0.09785371778426818,0.2905070220477197,0.20673264205935077,0.3982764175583868,0.7095081967213115,0.3441981517586356,0.1691518333331624,0.345022903453136,0.2763181193681837,0.4443002040898536,0.6997267759562841,0.32677162209770905,0.1252716302312566,0.32597780126849896,0.2675271490015883,0.4125419652815817,0.7027868852459017,0.3231246322971911,0.11213969248579192,0.3254077318030806,0.25988469521718005,0.43585424825884644,0.709672131147541,0.3328752670710602,0.12956724864958508,0.34063915735427364,0.2834399853434704,0.44408460604313554,0.7094535519125682,0.33939306316703133,0.13042219080472664,0.3404805949864089,0.29912700062968856,0.40585489487469745,0.6931693989071037,0.3043643942782472,0.09950535223198606,0.3117449411054062,0.23642413218077,0.4133458799653849,0.7061748633879782,0.33112789040886603,0.12153705195187539,0.33850422832980975,0.27528284596153596,0.4306671659136658,0.6964480874316941,0.3105836555296757,0.09839211694446914,0.3154793365549179,0.2493550167618772,0.4209599510085904,0.7016174863387978,0.3213243326190194,0.11882149674039408,0.3254977096546864,0.2593567635854605,0.42161965676309077
GBTClassifier,GlobalCS,cleveland_v2,0.5045901639344262,0.29326255189972833,0.20495841093903616,0.3160575858250277,0.1891351480350452,0.3518150824318365,0.5340983606557377,0.35581797360119627,0.2955939324783864,0.3839707288835196,0.24292044343954666,0.39095357938465236,0.5606010928961749,0.30749607505034326,0.14241394763473164,0.33298915232054765,0.23813965193321454,0.3631650574767926,0.5248633879781421,0.2928059031585494,0.12443077888183288,0.3075807913017215,0.1995661479440402,0.36922038769304305,0.5681420765027323,0.33711029523700964,0.19847292869509317,0.35246778415383073,0.25459879918153056,0.39756746012102767,0.5048087431693989,0.31436994780838873,0.20092366371725223,0.34097641699385883,0.21446296479993263,0.37620600216350064,0.5216393442622951,0.3269139521519477,0.2828711332760857,0.34884916440148994,0.1944229560986901,0.3928768856379602,0.5247540983606557,0.2886491508656075,0.1347524222138403,0.32268385684083356,0.21018911224897607,0.3630291948496903,0.5316393442622951,0.29653012606906565,0.15870868563163004,0.2995759085875365,0.20119593151417878,0.3685989956896509,0.49502732240437153,0.28901992140147514,0.18282259812327456,0.31689695962951775,0.19008370217156764,0.3497101293315287,0.5270163934426231,0.31019758972433115,0.19259485015911632,0.33220483489378844,0.21347148573667224,0.3723142774779683
XGBoostWrapper,GlobalCS,cleveland_v2,0.6468852459016393,0.3061943441528435,0.12528769332009987,0.31201676230746,0.2565596438858943,0.38078704380868716,0.6766666666666667,0.33494260365997286,0.17045000159202311,0.34010117789187555,0.2831991883573143,0.36344463401858274,0.6533879781420764,0.3094879376908971,0.13671203613460042,0.3151559196617336,0.23202946840754088,0.3522398028721144,0.66327868852459,0.337557778248012,0.14129372712113103,0.34261741165810927,0.2839385194505512,0.37041467906688674,0.6831693989071039,0.3620911359128812,0.15619603659584885,0.37695245645827036,0.3303653093058007,0.3830625819679762,0.6601639344262294,0.3308517171347283,0.14474800109959474,0.3465946843853821,0.30306311577227,0.38318519758069736,0.6731693989071038,0.34245717736279324,0.14737845371728125,0.3564960233564885,0.31445800228707615,0.38993437879034143,0.6866120218579235,0.3475686965015412,0.1553258902393265,0.35481916339474473,0.31939913838772177,0.36514242539113395,0.6832786885245901,0.35428760186563774,0.15792999034420152,0.3596100120809423,0.32971983799830334,0.3872214369168177,0.6698360655737705,0.37074142330817794,0.19537586166315798,0.3766277811335951,0.3091401869675825,0.39825654101379493,0.6696448087431693,0.33961804158374853,0.15306976918272652,0.3480991392328602,0.29618724108200556,0.37736887214270326
