,,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([629., 333., 511.]), 'max_m': 0.5, 's': 45}",cmc,0.5274829931972789,0.4778150310602104,0.43187300325543215,0.4838358591362845,0.2574628668298596,0.4524244153672986,0.5410745993312579,0.48690780233815734,0.43731896064022885,0.4944712171090753,0.2814489306451058,0.4530630056926862,0.5417225873400208,0.49348991854831825,0.4466833632755417,0.49676129858084056,0.28124028559877734,0.4559650001229132,0.528202467427649,0.48943646318714046,0.4549126454858022,0.49528997057888524,0.2686234111153435,0.45173108514070315,0.5247780468119452,0.4818896852030444,0.4404047615608098,0.4882041548622862,0.2597164984137127,0.45432105387289956,0.5431084976363427,0.48926450210358413,0.43930981779992456,0.4962858307111433,0.28148238448896673,0.460088073150383,0.5315692378646374,0.49509964976936677,0.462485949658633,0.49710358334308824,0.27327753040923836,0.4575007821844791,0.5301717975325724,0.48664573889128826,0.44416442773458636,0.49070452732534103,0.2701553770780549,0.45460285217713914,0.5288089473077366,0.47175610955925906,0.4186212642241324,0.4788579606510307,0.2570588854713728,0.4575796101705447,0.5397301971636113,0.4942391383019669,0.4537887606362728,0.4990647441227051,0.27734477776922617,0.45200783303093417,0.5336649371613053,0.4866544038962336,0.4429562954271364,0.492057914642068,0.2707810947819658,0.45492837109099815
GBTClassifier,LDAMLoss,"{'cls_num_list': array([629., 333., 511.]), 'max_m': 0.25, 's': 15}",cmc,0.3822368269341635,0.3020603911151689,0.20017856111076043,0.3431143785080964,0.0186257802051641,0.33712751169700106,0.3686821169145625,0.24988918901150567,0.1427923774285615,0.3207020129700185,-0.01087404757569841,0.32962300214956847,0.36048426150121066,0.26809801362776425,0.16469486960252755,0.32181828407562785,-0.008853893635053674,0.3314239719743506,0.35020408163265304,0.2895160004787943,0.2139858904337295,0.3189646959898569,-0.004707137777943937,0.3241290624266252,0.3461962412083478,0.24903041289768754,0.12852073627133107,0.31034194304965296,-0.034938461006444474,0.31366704903455195,0.3687074829931973,0.22889829979996015,0.10765625009318017,0.30672174880634356,-0.026536998008951918,0.3256876234579371,0.3340643375994466,0.24874373247516995,0.15358581447752762,0.28935304599478073,-0.0775910020522123,0.3148665777331395,0.33730658365040933,0.26733214630227564,0.1990223105255183,0.30517815476272986,-0.03339991612929046,0.3119758765107682,0.29328951919750945,0.25637164035142146,0.21015484009338065,0.2829900356611609,-0.07363902387824052,0.31971101652616696,0.35230254813789924,0.23470683256214175,0.15187089122325742,0.3172409068865405,-0.025319964377815373,0.3183084706401303,0.34934739997694,0.25946466586218897,0.16724625412597743,0.3116425206704808,-0.027723466423648695,0.322652016215024
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([629., 333., 511.]), 'max_m': 0.25, 's': 15}",cmc,0.5200046120142974,0.4684933719120547,0.41986908624273533,0.4830921613100223,0.26252555911926356,0.4471761976480835,0.5268027210884354,0.4882970625644135,0.4545938514912041,0.4944008958547347,0.27264036120119656,0.44758008522158177,0.5336331142626541,0.5019229794632796,0.4729589306142846,0.5047144750944133,0.28210811041785244,0.4545068923957215,0.5152473192666898,0.4739315582999491,0.43381751144192754,0.48115346240047685,0.24480139912246876,0.4478806686453141,0.5437634036665513,0.5025707316508058,0.4627617791624143,0.5080941438116613,0.2928520589905653,0.45276242233122216,0.532231061916292,0.4886737633315853,0.44956239251145125,0.49237916133732434,0.26923250448161207,0.4520667688313229,0.5363334486336908,0.4980507698535487,0.4597571201340814,0.5051322013961154,0.28748592507728354,0.4483373861801666,0.5207310042661132,0.4887645816530659,0.46113678202560376,0.4916012812766805,0.26255512040773893,0.4467700892546488,0.5335524040124524,0.5002994057523786,0.4682654823608914,0.5032043682389327,0.2822331174752716,0.45205057912545854,0.5152565432952843,0.4760151841593082,0.43838471660463246,0.4829219940794018,0.25422697948196477,0.44743290986606016,0.527755563242246,0.48870194086403895,0.4521107652589226,0.4946694144799763,0.27106611357752175,0.449656399949958
GBTClassifier,LDAMLoss,"{'cls_num_list': array([629., 333., 511.]), 'max_m': 0.25, 's': 30}",cmc,0.28648218609477694,0.26639969101998195,0.2461388376577734,0.3053375932763302,-0.04185010799560125,0.3140095819739773,0.28307851954341057,0.2666376044296592,0.24202715174071857,0.30581356680804844,-0.044777422438623926,0.3224699916143499,0.294647757408048,0.264849672249018,0.21924421150727236,0.29773699007843074,-0.050368381452798726,0.3117602531328652,0.3007310042661132,0.24036197975406265,0.1797523900716355,0.28590511144508945,-0.0769463528393686,0.30787736659816983,0.23760175256543295,0.2273857899131279,0.2179952421733781,0.24652326055669818,-0.13082705996650829,0.2868517402421451,0.25388908105615127,0.24230195378505542,0.23666512873044118,0.255979908878418,-0.11964027571859251,0.2820644596747472,0.2532664591260233,0.24089092515490657,0.21848939874197232,0.2721790438073534,-0.09745495005742187,0.30864660192418236,0.25259771705292283,0.23440316617306034,0.21241628281765235,0.2673456467865667,-0.10100806814735037,0.29519100735138687,0.24569814366424536,0.233169023915073,0.22308523704169075,0.25563137066793656,-0.12031632070657794,0.2897134739405567,0.2742649602213767,0.26192974458093116,0.2495478024334677,0.2798067710683342,-0.08575160396257521,0.3172369207818073,0.2682257580998501,0.24783295509748765,0.2245361682916002,0.27722592633732057,-0.08689405432854187,0.3035821397234188
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([629., 333., 511.]), 'max_m': 0.25, 's': 30}",cmc,0.5356255044390638,0.5046108038985349,0.4783122712105253,0.5093026759960351,0.2877467494162788,0.4463472231091717,0.5390476190476191,0.5106443573621087,0.48454655823846854,0.5147788784401449,0.29825852715181356,0.44809842391006977,0.5254352588493025,0.49430463952227155,0.4669099711718986,0.5009801357309664,0.276546262588208,0.44119401195570446,0.5362988585264614,0.5185745631624293,0.5040935699668365,0.5233550065736842,0.30631172388209105,0.4451759937737023,0.5376640147584457,0.5113229549077128,0.48717639347685493,0.5179389276669568,0.3019471188360015,0.4470772936448668,0.5410584572812176,0.5177214677241891,0.49645516260325395,0.518621702877659,0.29980312861898256,0.4479476892641845,0.5356624005534417,0.4985631628106654,0.4654737040044713,0.503623098510905,0.2886493555694439,0.4464228458806058,0.544455205811138,0.5166763873533138,0.49117772235216517,0.5225632852776063,0.31069990584001195,0.44731004002403923,0.5370114147353857,0.5103923175727991,0.48522635656585084,0.515110151443873,0.29958865039376137,0.4480394564771458,0.5329136400322841,0.5063606984229058,0.481592392631215,0.5104112981817048,0.2864268928178665,0.4500870271155126,0.5365172374034358,0.5089171352736932,0.48409641022215394,0.5136685160699536,0.2955978315114459,0.44677000051550025
GBTClassifier,LDAMLoss,"{'cls_num_list': array([629., 333., 511.]), 'max_m': 0.25, 's': 45}",cmc,0.23692839847803526,0.22834917696498902,0.22484692949658425,0.268442259019536,-0.10120643451577845,0.31055782319112407,0.2905453706906491,0.2521899740770076,0.20402813967862618,0.28940275045420594,-0.0742373015478068,0.311159573518535,0.27221491986625157,0.25901946849845264,0.2466585535795697,0.28063771529129833,-0.07667886573839405,0.3045838611461013,0.2640470425458319,0.2509108685419095,0.24251585891425825,0.2710791709210898,-0.08872035312470827,0.30658654320672185,0.21793612360198317,0.19701460033659318,0.16194317830410204,0.23731264099005517,-0.1417696588674746,0.28880047921725566,0.2722379799377378,0.25694002017975004,0.24423809007417718,0.27503231142020407,-0.09051234576095586,0.29826802074685166,0.2423567393058918,0.21685753490116574,0.1908283500795728,0.2577894829556635,-0.10924639306318473,0.2967866304001993,0.23827741265997923,0.22736042259200184,0.2159538092333806,0.244811308113561,-0.12073097629591074,0.29388450151106194,0.25863253776086703,0.2297656291847038,0.20436038291447592,0.28028723991623145,-0.08824683574294298,0.2889243127905034,0.2817594834543987,0.2601759330722067,0.24222132481176165,0.2756553285057969,-0.08164256771982951,0.3069298791269327,0.25749360083016254,0.23785836283487805,0.21775946170865085,0.2680450207587642,-0.0972991732376986,0.3006481624855287
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([629., 333., 511.]), 'max_m': 0.25, 's': 45}",cmc,0.5301741035397209,0.48561349728276165,0.4436975235546504,0.4910541019551853,0.2721179957813958,0.45512578343256155,0.5315876859218264,0.4891902673775408,0.4489950070932157,0.4949484508122796,0.27148476611969075,0.45431356320103866,0.520689496137438,0.4759527951750524,0.4333492273521585,0.48339421370406477,0.2554838019490198,0.4501730524802454,0.5268165571313271,0.4920304480281155,0.4628420822021833,0.497438133872458,0.2706604673918872,0.45697036228867577,0.530210999654099,0.47962131916907164,0.43134693528945933,0.4900271325796151,0.2683279081887211,0.45590016475413436,0.5349521503516661,0.4898375205004388,0.45082717707214115,0.49588997586871375,0.2782786465254366,0.45194630888861126,0.5322564279949269,0.48509031803401603,0.4433451290202527,0.48765582960861054,0.26001264730922785,0.45095604410575596,0.5220823244552059,0.4878469044521833,0.45735265256483115,0.49244790842854885,0.2611381944197976,0.4548496911650286,0.5308797417271994,0.4950373522199885,0.46384131797920436,0.49800300086211247,0.2699061778000184,0.4494849833888631,0.5248080249048772,0.4787112320801268,0.43492737926674413,0.4881196782300016,0.2643825103872457,0.4545709669635277,0.5284457511818288,0.48589316543192956,0.4470524431394841,0.49189784259215896,0.2671793115872441,0.45342909206684423
GBTClassifier,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.5, 's': 15}",dermatology,0.6012217697149204,0.47982847970604237,0.2710249917729515,0.531772333946247,0.5261438979473277,0.5769531048297311,0.5429470566456868,0.42799951504372713,0.2397787719350668,0.495199478460348,0.4535859081499042,0.5354589096084406,0.42850796001480934,0.2766210514484,0.09656225342661864,0.35030657748049054,0.2777730913118782,0.3963639746563724,0.5295446131062569,0.42429772141063554,0.264616494294995,0.4771073531943097,0.4359959101953189,0.5164962397103874,0.5360977415771937,0.4146734763729468,0.1983843134643726,0.4981210174688435,0.45626788789711303,0.43197578270231507,0.541169937060348,0.42456835645371294,0.21628325440859014,0.4752861952861952,0.456740233618563,0.4612490578387634,0.5600888559792669,0.46725566896352955,0.25433294054751954,0.542096550792203,0.4823249756867198,0.588419641117591,0.5708626434653832,0.4849377706025879,0.2774435388011708,0.5266881266881267,0.4740935148333082,0.5368290779415904,0.693891151425398,0.6230809377787835,0.43059537087151023,0.6582453215061912,0.6335195134158044,0.641743654897448,0.6043317289892632,0.45299068123633085,0.19329359237348792,0.5005367337976034,0.5271060087079624,0.5028237607051242,0.5608663457978527,0.4476253659016697,0.24423155218962828,0.5055359688620558,0.47235509417639,0.5188313204007764
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.5, 's': 15}",dermatology,0.9178452425027768,0.9016027747640329,0.8756519067982215,0.9087836398705964,0.9012331559032271,0.8579659114868324,0.9453905960755276,0.938616207207301,0.9328889552828761,0.9414639064639065,0.9331139431122744,0.8530561337806954,0.9072935949648278,0.8849443412282121,0.8441881828719613,0.8967143967143967,0.8904539245800587,0.835323094603319,0.9206960385042576,0.9077929845294435,0.8904801669459449,0.9122991822991823,0.903800165171023,0.8353855167339226,0.9071455016660496,0.8869129784661937,0.8549088717084026,0.8941554741554741,0.8889258315443808,0.8432139900680926,0.9261384672343576,0.9164628684934477,0.904300210089864,0.9212267523137088,0.9099136112208536,0.8402994689897512,0.9205849685301739,0.9031010313717989,0.8776003896874502,0.9083597883597884,0.9033988423764298,0.84831331790066,0.9234727878563493,0.9055065722047676,0.8714509681776523,0.9130127280127279,0.9075749414134211,0.8479940906405288,0.9206960385042577,0.9051337552033267,0.8801434204377367,0.9137249787249786,0.9058672232136376,0.8317297141713063,0.9507960014809329,0.9428344561390535,0.9385733534203033,0.9448096348096348,0.9394930901945585,0.8327454265156575,0.924005923731951,0.9092907969607577,0.8870186425420412,0.9154550481724394,0.9083774728729864,0.8426026664890767
GBTClassifier,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.5, 's': 30}",dermatology,0.30866345797852646,0.284754344252444,0.13061237222309457,0.36426168839212314,0.1994239490612448,0.3481440156394965,0.2867826730840429,0.20131491414879332,0.09061131869177233,0.27872430307212914,0.16083786243729326,0.3878375128379823,0.18904109589041093,0.1615183692869115,0.043873806102050966,0.18885040885040885,0.011958788770982701,0.270519722155771,0.17763791188448722,0.13272819316737586,0.03890568132652072,0.1895093795093795,0.028070909920635444,0.2541050723162722,0.2888930025916327,0.26957953432190707,0.14071377595241114,0.3358591408591408,0.14892495428067837,0.4040905219354648,0.20259163272861902,0.194212796363334,0.09528268798906668,0.23030967422271767,0.03198450931869755,0.2801110046132006,0.19648278415401704,0.17078403822858446,0.05783828480764573,0.25080197580197583,0.04933939327772573,0.2964959754467171,0.18485746019992594,0.21048325237526205,0.0991401983739138,0.21693917193917192,-0.009813633295419233,0.330191202382322,0.38841169937060344,0.33144570833718906,0.21930192373942256,0.40310433527824835,0.262211538160161,0.4677358573639296,0.37230655312847094,0.2915322223197583,0.13030150716277694,0.3496405285535721,0.24617134588753173,0.42686387704675416,0.25956682710107365,0.22483533728015598,0.10465815563686756,0.2808000606478867,0.11291096178195315,0.346609476173791
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.5, 's': 30}",dermatology,0.9645686782673083,0.9625211596963823,0.9620790365562494,0.9644642555512121,0.9564908171405453,0.8524997198499857,0.9617919289152166,0.9590103222159214,0.9578519067913126,0.9607340968210533,0.9530148614188974,0.862654336831687,0.9644946316179193,0.9614087785694491,0.9616230573110108,0.9636114207853339,0.9561966836540734,0.8582574729780017,0.9562754535357275,0.9495995429707398,0.9429099304976265,0.9525003096742226,0.9471887437356064,0.8479268366920593,0.9590522028878194,0.9514579282586288,0.9421027965242523,0.9555167055167055,0.9504782001975695,0.8612331499162529,0.9454646427249166,0.9423858384586976,0.9397868429449666,0.9445782156651722,0.9334951107185571,0.8687089184082966,0.9426138467234356,0.9301833777905444,0.912460485298537,0.9324007634877199,0.9312150782181041,0.8585635191571479,0.9617178822658274,0.9579693420763483,0.955527423502061,0.9601500512370077,0.9532031538145198,0.8379311984742801,0.967197334320622,0.9681372639915571,0.9661272776565873,0.9673722734592299,0.9594443809831107,0.8686960560200102,0.9644576082932247,0.9623220825605392,0.9630107021427561,0.9647811930420627,0.9562011036903387,0.8663139263804049,0.9587634209552018,0.9544995636588809,0.950347945922536,0.9566109285239719,0.9496928133571322,0.8582785134708126
GBTClassifier,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.5, 's': 45}",dermatology,0.19115142539800073,0.16605168046523858,0.055373429691873734,0.20247844747844748,0.04169425704924974,0.3049325932624968,0.3296927064050351,0.30574009952080133,0.1442600168089388,0.32271607619433706,0.2143785476958117,0.437226045697925,0.1149944465012958,0.0937488011057805,0.02868543918244857,0.1288888888888889,-0.07384286145484306,0.23449664899269757,0.31728989263235835,0.25473622896025244,0.07681956667356714,0.3198791787922223,0.20571935974691513,0.3667544107732903,0.11225472047389855,0.10614458153931841,0.04986629452216623,0.13480676328502414,-0.08585493609630025,0.2253718807539386,0.3584228063680118,0.314817138296706,0.13357994630178288,0.37896365309408786,0.24130364874951601,0.41020164448185537,0.1772306553128471,0.13639549043252885,0.04025216490293417,0.19883338883338883,0.0038808368818811735,0.29533675613512544,0.3091447611995557,0.2578841189631731,0.12101868954644213,0.30442279942279943,0.19683619414623654,0.33803939832318913,0.23472787856349503,0.20486935974956078,0.07166630544540484,0.2695141895141895,0.09546268974160194,0.3482264467932962,0.2698259903739356,0.23479242602498412,0.08323473703885631,0.2746591492243665,0.13912377571344398,0.3726727569106053,0.24147352832284338,0.20751799250583441,0.08047565901144148,0.2535162534727752,0.09787015121735129,0.333325858212442
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.5, 's': 45}",dermatology,0.9754905590522028,0.9730486741746887,0.9710108666803912,0.972991452991453,0.9698067192868546,0.8201769679810237,0.9506849315068493,0.9459125918297001,0.9400013455172562,0.9486151368760064,0.9399190673949244,0.8323413813170701,0.9672713809700111,0.9650619516868023,0.9656523798953085,0.9668788779658344,0.9595177664406511,0.8489736161810464,0.9564235468345057,0.9511473911161786,0.9475281179382644,0.9506915306915307,0.9460089832829203,0.8153677014800254,0.9508330248056275,0.9355847782593052,0.921928798760597,0.9293426943426943,0.9389832805610631,0.84147365498126,0.967197334320622,0.9577844954137568,0.9514087546044705,0.95499481999482,0.9595181897067209,0.8213381833207336,0.9563865235098111,0.9499806673930797,0.9510489941000563,0.9540272690272691,0.9462922996217029,0.8271009586568259,0.961754905590522,0.9553198423547403,0.9509423541508948,0.9557962568832135,0.9534157186633582,0.8264169738512044,0.9482043687523138,0.9356768989067576,0.9257286011399,0.9341876802746368,0.9357027932897879,0.8225964858385464,0.9590151795631247,0.9524963642417552,0.9458764373544447,0.9494055944055944,0.949405672374844,0.8444295823401816,0.9593261754905591,0.9522013655376764,0.9471126650141584,0.9516931313453052,0.9498570490622829,0.8300215505947918
GBTClassifier,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.25, 's': 15}",dermatology,0.3443169196593854,0.2866410855765035,0.10657124506144697,0.34960524982264113,0.21136887838606971,0.39054632493762387,0.22898926323583857,0.17792701327630375,0.06874972060618172,0.20313852813852815,0.06658981536547168,0.3168258923252169,0.37404664938911514,0.2514717704487894,0.09587496029134852,0.3031269213877909,0.23682254218016988,0.37577888822007566,0.2950758978156238,0.20245686885499334,0.09196284184308953,0.23767237593324547,0.1442003720478321,0.3917273672151892,0.3136986301369863,0.2508822535614287,0.08435449259850623,0.2872529644268775,0.17172799040009762,0.3670869065435459,0.4780821917808219,0.3638607211103257,0.19221143043718875,0.4661418533157663,0.41052475552562334,0.46358238943519325,0.33831914105886707,0.2692471314909448,0.08042845669942517,0.3065108643369513,0.19331231065703885,0.38662459424626283,0.47826730840429466,0.39299571045074455,0.1803947199210095,0.4606836239444935,0.3827217489624289,0.43724884200194697,0.34979637171417993,0.2903619170339299,0.11742618156891504,0.352373568460525,0.2443256738583553,0.3580396467554903,0.3329137356534617,0.237162445078494,0.07922294921393289,0.2984810841332581,0.19049422251197518,0.4088255781285099,0.3533506108848575,0.2723006916882458,0.10971969982410443,0.3264987033900077,0.22520883098950625,0.38962864298090544
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.25, 's': 15}",dermatology,0.934320621991855,0.9284460555146119,0.9223481590108523,0.9305219337828033,0.9186354565282784,0.8483293358830342,0.8770825620140688,0.8513627021067535,0.8040970841060279,0.85985495985496,0.8517956562960519,0.8107352270518803,0.9070714550166604,0.8936055389620826,0.8709870214863435,0.8982820882820881,0.8873679558076855,0.8447042881335225,0.9262125138837467,0.9176561518515541,0.9057962344277243,0.9240894451764017,0.910555054219274,0.8427803778340278,0.9181414291003331,0.9071439880961863,0.8899366155180477,0.914009694009694,0.9001284713220897,0.8415410950011184,0.9208811551277304,0.9099077229274529,0.8957948292030157,0.9129483640353205,0.9024644984027785,0.8360279704458732,0.9315808959644576,0.9256527213110072,0.919883819419003,0.9304882637491334,0.9164524154126479,0.8460115439057505,0.9208441318030358,0.9096561070469639,0.8923941678767722,0.9165334987074119,0.9048763917454213,0.8464575673249337,0.9426878933728249,0.9379630789635298,0.9322303184850694,0.9395286195286197,0.9294626041567173,0.8592281209161612,0.9315808959644576,0.9253929446606659,0.9183682530698636,0.9285777507516638,0.9154994838495794,0.8473217465059356,0.9210403554239172,0.910678701144081,0.8951836502602719,0.9154834617878096,0.9037237987740523,0.8423137273002238
GBTClassifier,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.25, 's': 30}",dermatology,0.19381710477600889,0.16541667254449133,0.051311091902278394,0.24062049062049065,0.030377098986042055,0.26341432010211036,0.4040725657164013,0.3269008921035944,0.18077788416332452,0.37999518999519005,0.29658378226751864,0.43719806976981407,0.5139577934098482,0.4075150796168165,0.18016718730784126,0.4800733083341779,0.4241937450604869,0.5267433771466477,0.494816734542762,0.37770605185214184,0.2213822339935884,0.41602013928100884,0.38245076905677244,0.4728392107723972,0.5276194002221399,0.4509668108388437,0.210845216089748,0.505045695045695,0.42843831370270546,0.5330928972120371,0.5298407997038134,0.4565213215438012,0.30835073332305535,0.49832761441457096,0.4173199972744038,0.555553606718906,0.5601999259533507,0.46826612086318703,0.29129324338252166,0.5177587710196406,0.47613868569914775,0.5274266296871997,0.34672343576453163,0.3064959710604788,0.1655310976232071,0.3705407072798377,0.23362121262617555,0.3848191281902061,0.4428359866716032,0.3652401270133547,0.1485430257835079,0.4174737098650142,0.32730231513946917,0.4206507083831509,0.2509070714550167,0.19241336159814418,0.07197015731955433,0.23655310872702176,0.10401195131684818,0.32792640137917933,0.42647908182154765,0.35174424090348533,0.18301718708886267,0.40624087345826476,0.312043787112957,0.44496643493616483
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.25, 's': 30}",dermatology,0.909959274342836,0.8902587841752547,0.8503787641818714,0.8985325785325784,0.8911322268857157,0.830350469353006,0.9289152165864494,0.9160315779478516,0.8957048005280004,0.9209155659155659,0.9128699645658624,0.8514965835268733,0.9042947056645687,0.8930362781099312,0.8751852336938976,0.8986343768952464,0.8844860457774203,0.8203171332922565,0.9017030729359498,0.8895400130356679,0.8693140101940487,0.8935346135346135,0.8801617270059744,0.8205611964096569,0.8962976675305441,0.8732943921688202,0.8314690058420213,0.8887055537055536,0.8772569216770829,0.848346475131943,0.8987782302850796,0.8720213284854801,0.8400874145695258,0.8753470925210054,0.8787115444686222,0.8381812870558862,0.9288781932617548,0.9177697899487004,0.9009416442558834,0.9183281533281533,0.9133216857223481,0.8432684338033946,0.915142539800074,0.9035336201764327,0.8858503115204153,0.9115320347929045,0.897203136457534,0.8472568874084205,0.9155127730470195,0.8938076189051622,0.8210132196093267,0.9063103563103564,0.8989334335876258,0.8311900763189322,0.9536097741577194,0.9487195747501541,0.9465116683756133,0.9502634402634402,0.9425709007460771,0.8521985918235961,0.9153091447611995,0.8998012977703456,0.8716456072770604,0.9062103765799417,0.8976647586894263,0.8383167134123966
GBTClassifier,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.25, 's': 45}",dermatology,0.6278785634950019,0.5597345587199442,0.43237285309661927,0.5904371715241281,0.5441548387500923,0.608311294563245,0.5515734912995186,0.43779397421231725,0.22808886588484545,0.4883694083694084,0.4598306892345782,0.5567226699657635,0.24298407997038135,0.19301398382319435,0.06956652744729241,0.2220690420690421,0.07782842938975125,0.38029953942044287,0.467530544242873,0.39082369623825186,0.17074561351708048,0.4340836216923174,0.33551505405885595,0.5025616447580076,0.4095890410958904,0.33850867519224365,0.16970813663896894,0.38214502888415935,0.2899370582504851,0.4158526846778526,0.47482413920770083,0.39200176069353515,0.22603717142316956,0.4455342483603353,0.3703077215219006,0.5259482655722202,0.5298037763791188,0.4397908232296574,0.28725161354227735,0.4910200910200911,0.4386587028909502,0.5463641835966639,0.5951129211403183,0.5014451830042883,0.3560419690948081,0.5356016206016206,0.5136359142419348,0.5607147595920118,0.4477600888559793,0.35199311026025876,0.13498657833007782,0.39274968992360293,0.3540186620228689,0.5082740283213579,0.46960385042576824,0.4157721822880117,0.24200952461578443,0.47185795685795684,0.3709060691294167,0.49289675762521634,0.4816660496112551,0.40208779476617024,0.23168088535909237,0.44538678793026615,0.3754793139490834,0.5097945828092781
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([112.,  61.,  72.,  49.,  52.,  20.]), 'max_m': 0.25, 's': 45}",dermatology,0.9043687523139579,0.8694393645936422,0.7814030529278362,0.8839760400629967,0.8875451085477171,0.830618349328731,0.9399851906701221,0.9245287650593547,0.9068359615705386,0.9276210826210827,0.9281835085471115,0.8555739025520952,0.942576823398741,0.9328515764087897,0.9188230807454371,0.9325925925925926,0.9302335155918199,0.8460784936530578,0.9234727878563496,0.9110299987368953,0.8895941795504377,0.9125474686344252,0.9069923271203144,0.8348642700597171,0.9234727878563496,0.9069086698756784,0.884386645113706,0.9132597193466758,0.9080013585112503,0.8463677959549136,0.9480932987782303,0.9390672001383573,0.9226556360539829,0.9448682959552525,0.9379220418020815,0.8536363120373329,0.9017400962606441,0.8771598823536906,0.8342009733487921,0.8844942094942094,0.8822022392303366,0.8495732200888387,0.915216586449463,0.9041953325016205,0.8747895158881182,0.9054917626656757,0.8965903900610236,0.8520714777393726,0.9180673824509441,0.9015117671037235,0.8683527384628167,0.9058580630319761,0.901666642418118,0.8395359289410447,0.8825990373935578,0.8609531089143477,0.8142501842918637,0.8680399230399232,0.8588974595960351,0.8442805589315909,0.919959274342836,0.9027645665686099,0.8695291967953528,0.907874915744481,0.9038234591425807,0.8452600309286694
GBTClassifier,LDAMLoss,"{'cls_num_list': array([164.,  55.,  36.,  35.,  13.]), 'max_m': 0.5, 's': 15}",cleveland,0.16185792349726777,0.14102307536718497,0.13019596512443082,0.21422077922077923,-0.034242172732360056,0.2539145039399438,0.2843169398907104,0.1737755481519303,0.09113897007926161,0.21699675324675324,0.052177260868007135,0.27078861332410287,0.1842622950819672,0.09539054622496884,0.0363370488221938,0.15245670995670996,-0.02198201999344914,0.24199716064945034,0.18213114754098358,0.1572416455039126,0.10064420481931573,0.2266233766233766,0.04765051089786516,0.2538166896982126,0.22098360655737706,0.15848975093416487,0.11746377873950076,0.19653679653679657,-0.0015120972561720944,0.24963095113460881,0.13207650273224042,0.1101720040741851,0.04976398380708038,0.1744805194805195,-0.03112152038089109,0.22111634166233646,0.2278688524590164,0.18150201072544953,0.14403320893147412,0.2628787878787879,0.07150275513742202,0.24623764839944232,0.1521857923497268,0.1181838345120079,0.07302275552716343,0.20278679653679657,-0.057501898602353316,0.20304840622619863,0.12524590163934426,0.11581171651277833,0.062062536788356604,0.15172619047619046,-0.09126256861238335,0.23779127377974807,0.14174863387978143,0.13444266336133476,0.08667523020565104,0.15357142857142855,-0.060797350261330374,0.21641947030304376,0.18126775956284152,0.1386032795367917,0.08913376828444283,0.19522781385281385,-0.012708910093564512,0.23947610591170881
