,,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",car,0.5723783195107648,0.24017509223786995,0.06472906610471156,0.25332209656372334,0.00428949708906608,0.2446401142329997,0.6116997570578872,0.2302702918860254,0.056557301898725564,0.24852031939352512,-0.027272224207880325,0.22914679365362217,0.6140135712490575,0.21772767286271094,0.04833894282251015,0.24226294040887342,-0.05831828230807391,0.2178669767395125,0.6169406048420877,0.22754604562770706,0.05443117237140066,0.249025974025974,-0.01814507174186088,0.24702153360564688,0.5949132947976878,0.24928733304035616,0.0667573753624052,0.2635423786739576,0.037610961398016854,0.2550403756899263,0.6140118957862108,0.22667681758377917,0.05422130676648117,0.24489374262101538,-0.04102211490866247,0.2306205440597962,0.584453380246293,0.2241302182745474,0.055855706406517824,0.2434078481327285,-0.026815523342111697,0.24560231497961205,0.6377532043226941,0.24562228496373306,0.05822459247083911,0.2658811284409371,0.01794680859755917,0.24526972988849902,0.6122241769288765,0.23752681404009018,0.05751852721726276,0.25402271173802277,-0.004660487461541407,0.24294554887962344,0.6226103711150206,0.22164640974763067,0.04815230516793874,0.24158252035046296,-0.0314078361742066,0.23323365429475312,0.608099857585658,0.232060898026445,0.05647862965887927,0.250646166034922,-0.014779427305969517,0.23913875860239914
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",car,0.9467671944374633,0.8588852133504881,0.8436851979996398,0.8619826943391538,0.8872157042079992,0.716991890119686,0.942134539666583,0.8366781700486055,0.8108225772749635,0.8368913383267451,0.8764693469426442,0.7132062397683712,0.9415548295216555,0.8438268577402323,0.8208561583145368,0.8434058166713669,0.8754056442298609,0.7224039122705788,0.945596045907682,0.859449999771903,0.847452697146492,0.8580083194317645,0.8841522804883185,0.7342900325199888,0.9380815950406299,0.838590094632176,0.8305960287722408,0.8445909951292727,0.8688029277017296,0.7145977301104425,0.940978470302421,0.8322795934112424,0.807540198840265,0.8298268716929004,0.8747348194439409,0.7068945655375918,0.9398089972354864,0.8370634514146227,0.8163718878428604,0.8344719873428007,0.8718436731356188,0.7264467381406965,0.9438652927871324,0.8490024055122966,0.836308093094282,0.8541672442390146,0.8809307478879846,0.716061372319427,0.9461791069783028,0.8526645934836742,0.8375259461420519,0.8561282616904627,0.8853298158231183,0.728132932105032,0.9276518388204742,0.8067122854879166,0.7793811358267566,0.807253093796156,0.8458417501473159,0.7002074191343228,0.9412617910697829,0.8415152664853156,0.8230539921254089,0.8426726622659638,0.8750726710008532,0.7179232832026137
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 3, 'reduction': 'sum'}",car,0.5301516293876183,0.1722586164485044,0.029429807465876312,0.18925619834710744,-0.2391301340771143,0.19871505461123745,0.4844232219150541,0.1759961789147872,0.04168935385973866,0.18449636487914,-0.23855652212564182,0.2026832800635558,0.4577481779341543,0.1736177416058856,0.04660825113487753,0.1798110979929162,-0.2459542944683953,0.2001766825639902,0.52555248387367,0.18129659984349036,0.036958580600505005,0.1943554651090536,-0.2158708930038748,0.20082560082097806,0.5266515875010471,0.19800109876222935,0.04685303687072138,0.207939787485242,-0.1648622444836306,0.21273887020234744,0.46692468794504477,0.16422008067263022,0.036880878166911456,0.1725424097433667,-0.2752301957142746,0.1984483683165914,0.49250900561280053,0.17164785719757242,0.0378356590777673,0.18163331883427575,-0.2511965392798639,0.19834346503363748,0.5086604674541342,0.1717087992517109,0.033242927110596725,0.18477055241409307,-0.25322531325726283,0.19438837858928742,0.48608528105889254,0.16835713208862196,0.034914184087443935,0.17758963524513766,-0.26618634017271303,0.19165988102132409,0.4565368182960543,0.17818647622434586,0.04976552608708868,0.1862012987012987,-0.22368689820441595,0.20469363918038425,0.493524336097847,0.17552905810097783,0.039417820446152704,0.18585961287516312,-0.23738993747871873,0.20026732204033335
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 3, 'reduction': 'sum'}",car,0.932291195442741,0.8158194359947757,0.7797809743796584,0.813002248947225,0.857400665909888,0.7170531901734507,0.9247750691128424,0.81913175794719,0.8009963656410288,0.8295151618716211,0.8426538825766166,0.6930733644275788,0.9369121219736952,0.8431452517929822,0.8222017028175717,0.8432662433260519,0.8676246698822105,0.697121032236977,0.9224679567730586,0.8070896967930908,0.7758197208375555,0.8032637219240091,0.8388444392374588,0.6840080568347229,0.9305386613051855,0.8225930418666529,0.802412052354908,0.8293056226070579,0.8545350019523056,0.6857715094550115,0.9236122978972942,0.8198100806266009,0.793015352873486,0.8208653786404982,0.8415755578187796,0.702759064048293,0.9380598140236242,0.8541754067532411,0.8480217151690237,0.862133082228776,0.8710103495543409,0.6992001144897917,0.9299740303258774,0.8294337019377748,0.8153308538762264,0.8406354411139102,0.8544005860183697,0.6957327215054023,0.9322945463684343,0.8300849021718566,0.8121591551871568,0.8308094417544177,0.8573116511397952,0.7194939404071496,0.9276568652090139,0.814062078335448,0.7879177305405214,0.8135539699534915,0.8492259255842269,0.6895807377150607,0.9298582558431766,0.8255345354219612,0.8037655623677136,0.8286350312367059,0.8534582729673993,0.6983793731293437
GBTClassifier,FocalLossKornia,"{'alpha': 0.5, 'gamma': 2, 'reduction': 'sum'}",car,0.6261590014241435,0.24273420247740382,0.0546935716912995,0.25741549120735724,0.010431018460466328,0.24922233160234644,0.5555080841082349,0.21866823139793762,0.05360394511126657,0.22446871310507674,-0.0669271801945713,0.2296408659030372,0.6592142079249392,0.26239631318838386,0.06421981715634405,0.2712864288821226,0.10978406045408395,0.26153813051808383,0.5521186227695402,0.20541583970515154,0.04720563958180262,0.2210153482880756,-0.1044325535468229,0.2528106142386404,0.5631347909860098,0.1945512076269669,0.03705213167828415,0.20944510035419123,-0.11228390740301282,0.24531687621131887,0.5566943118036358,0.226509315435784,0.056907455450572575,0.2337452619151184,-0.045224907389772126,0.24814944523817747,0.6470386194186144,0.24313060799646652,0.05335907957845613,0.2608688560243584,0.032652253621505256,0.2342542061872046,0.6036893691882383,0.2394993096079276,0.060598832382383415,0.2540312558255142,0.019598146762793058,0.2424042499655925,0.5457284074725643,0.22443300108453737,0.05532894385674133,0.23558379419623435,-0.05168922763214977,0.22608411187453853,0.6053531037949235,0.25565108724201907,0.06484449558416809,0.26504769154290686,0.044676829159790106,0.24653942908234505,0.5914638518890845,0.23129891157625782,0.05478139120713184,0.24329079413409554,-0.016341546770769023,0.24359602608212852
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.5, 'gamma': 2, 'reduction': 'sum'}",car,0.960068693976711,0.9366437514339072,0.9551801388673329,0.95643543059811,0.916135485508075,0.7900553212951186,0.9635436039205831,0.9396542018872583,0.9618274539455859,0.9625986453737649,0.9233478144116496,0.8198084749088471,0.9641082348998911,0.9349109323453749,0.9516386862431243,0.9526483086291698,0.9243621738002299,0.7920096261310501,0.9612096841752533,0.9184164188305569,0.9284944118415636,0.930992153779235,0.9179011505921653,0.8136709740921259,0.9594973611460167,0.9181606201593613,0.9271839421124437,0.9303808631559829,0.914718470689901,0.7917132042503894,0.958931054703862,0.9226670243399846,0.9438969661120721,0.9454124822545875,0.9145736124659687,0.7962496025833335,0.9612197369523331,0.9208826060838063,0.9344429996853071,0.9373046809649681,0.9182325439069075,0.7933029015768025,0.9594822819803971,0.9233222934270966,0.9348721868375511,0.9381021490471252,0.9139638906550666,0.7736057556193138,0.9611996313981738,0.927317747055975,0.9427490015958044,0.9443617984885927,0.9194145251605701,0.8111032153031529,0.960068693976711,0.9170139137851716,0.9252458264420426,0.9311166106620652,0.9155744861404445,0.7925282508216238,0.9609328977129932,0.9258989509348492,0.9405531613682827,0.94293531229536,0.9178224153330978,0.7974047326581759
GBTClassifier,FocalLossKornia,"{'alpha': 0.5, 'gamma': 1, 'reduction': 'sum'}",car,0.5792845773644969,0.24233699881447618,0.06633751240448864,0.25653311999005773,-0.006613749030004418,0.23980352203344363,0.6278947809332328,0.24465938919546373,0.05677938476888067,0.2706611570247934,0.0338461901298743,0.24114539995478732,0.6481427494345313,0.2539336220689543,0.06157709234117727,0.273542067979867,0.07165529910795358,0.2570369977369581,0.6249979056714418,0.2218709603765796,0.04817083440649985,0.2459081588268191,-0.01034120885821845,0.2649574651525688,0.6411795258440145,0.2194001342831507,0.04655265861431569,0.24530696576151123,-0.02107210775325378,0.2344226992468787,0.5792694981988775,0.24221815084987405,0.06230779452707158,0.2672101224134717,0.0675895883575358,0.24880184914396838,0.6753405378235737,0.24658794719504568,0.05396505213093149,0.266862921767228,0.06592940108171921,0.2661172315342315,0.649350758146938,0.239723561825597,0.05388462749884165,0.26035854098055056,0.04109186469202695,0.25206815911873026,0.6435553321605093,0.23779993334886199,0.051911126033459376,0.26234542968992736,-0.0015362469419142933,0.24338538169160168,0.6289989109491497,0.24533274456435214,0.05921172269167604,0.25748617411296837,0.016956698825946324,0.24404671882204498,0.6298014576526765,0.23938634425223557,0.05606978054173423,0.2606214658547194,0.025750572961166517,0.24917854244352133
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.5, 'gamma': 1, 'reduction': 'sum'}",car,0.9612230878780263,0.9169862580610406,0.925855188761312,0.9305120119115335,0.9172834932022365,0.7732547210962446,0.9606534305101786,0.9185862123524803,0.9328727303779738,0.9383019492469253,0.9164980583381533,0.7872403213619578,0.9623741308536482,0.921145924906142,0.9321385959231625,0.9356993484983915,0.9201257221727364,0.7758671618843536,0.9600737203652511,0.9201740453165954,0.9377787903475763,0.9390704391302478,0.9157747555834195,0.7958326182109893,0.9618094998743402,0.9214623083094635,0.9343991175805773,0.9364321683101589,0.9188051829584968,0.7739363707147062,0.9600653430510178,0.9172007263199511,0.9330812158629633,0.9359974355787752,0.9155553710069123,0.7658036321643978,0.9670168384016085,0.9298434127611207,0.945155313562454,0.9466327930442763,0.9304136380167645,0.78648478479786,0.9612130351009467,0.9203389085094822,0.9292260954523812,0.9313916346811084,0.9171094646285329,0.7878480063973686,0.9658657954259864,0.9237914756349023,0.9406365185770879,0.9425714835403831,0.9276763075635683,0.8019610384121452,0.9583312390047751,0.908505329125361,0.9168041995400781,0.9202086788809277,0.9118171920870276,0.790466054071348,0.9618626120465776,0.919803460129654,0.9327947765985567,0.9356817942822728,0.9191059185557847,0.783869470911137
GBTClassifier,FocalLossKornia,"{'alpha': 0.5, 'gamma': 3, 'reduction': 'sum'}",car,0.5150389545111838,0.1807988648572277,0.039017913759123016,0.19234760454856148,-0.22442491565779168,0.20049855475616601,0.494201223087878,0.1769053097804259,0.041577824965985256,0.18531815074877275,-0.23626488842770343,0.19990446805368603,0.5243729580296557,0.17561175725657635,0.03464416260838054,0.19077471571490712,-0.228885637423678,0.19496740493326348,0.5445120214459245,0.1904818281840301,0.040008043996100084,0.2032762691853601,-0.17613713317674423,0.20207942380612395,0.48496942280304933,0.1783445509471187,0.04574227158077089,0.18690812775741003,-0.23091000185134272,0.2033832616606181,0.500564630979308,0.17304475581638248,0.03628412793188932,0.18358913813459266,-0.24824558371597236,0.19843028772015586,0.48318673033425485,0.17523622823910573,0.040423072354068515,0.18226092089728455,-0.24018920854054887,0.20185170849053904,0.5769958951160258,0.19821798008294053,0.040791430170949085,0.214914869819176,-0.1452443311404487,0.20362463544201254,0.5774599983245372,0.18370322289512994,0.03165446151180721,0.20710091344062637,-0.18718058370389395,0.1987550587474787,0.4889972354863031,0.17568882450840878,0.03951159110244819,0.1856637979245635,-0.23417371516852853,0.2006452081014099,0.519029907011812,0.18080333225673462,0.03896548999815221,0.19321545081712546,-0.21516559988066525,0.20041400117114536
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.5, 'gamma': 3, 'reduction': 'sum'}",car,0.9617977716344139,0.929320795190789,0.9434300002106545,0.945241660253622,0.9200069699616213,0.7879162003457758,0.9612348161179526,0.9226337088314596,0.9361808522978798,0.9407847535239879,0.9183576893438984,0.7760402740907807,0.9554460919829102,0.9139835373153641,0.9301554327171633,0.9345665100449789,0.9064117931287081,0.7902248981884704,0.9542866716930553,0.9194681283658556,0.9365982907420198,0.9391647228369717,0.9037252934392379,0.7722410653993373,0.9513864455055708,0.8935015770889858,0.9016983619909571,0.9085374553675989,0.8980690916872784,0.75884907725271,0.9629605428499624,0.9257122406019042,0.9435818170336645,0.945478325502249,0.9219042623410854,0.7981234773584487,0.9577414760827679,0.9221069468816812,0.9395008394508938,0.9417240654082759,0.911437021154083,0.7956570768792384,0.954856329060903,0.9272708377568073,0.9494186043131443,0.9505747243187435,0.9058640382448717,0.7681543922032892,0.9571667923263802,0.9140392494152654,0.9176823421501299,0.9215835002318256,0.9097442760123625,0.7804388792782753,0.9536902069196616,0.9089363840154135,0.9170176269908412,0.9250219278329327,0.9028440441316292,0.7684165462957205,0.9570567144173578,0.9176973405463527,0.9315264167897348,0.9352677645321187,0.9098364479444777,0.7796061887292047
GBTClassifier,default,{},flare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XGBoostWrapper,default,{},flare,0.7516375347375528,0.5985852153717705,0.3896028977972112,0.5987210956188309,0.684396550674516,0.6543354349414523,0.7501856998155988,0.5933033167603061,0.36991031488732906,0.5954655164863922,0.6822001615718534,0.6409511558932905,0.750931096278212,0.5987503209384412,0.39002034694233545,0.6001267225659681,0.6834527918234088,0.6521182710639601,0.750912915876685,0.603021766104132,0.3987175785411147,0.6016687665202223,0.6835194636560729,0.6532760604984637,0.7480040516323404,0.5894668073351375,0.37497091330836996,0.5929258747468722,0.6796138246282432,0.6563175154245229,0.7509233046775575,0.5996924327798601,0.3927662466250642,0.599919188995081,0.6830838485048384,0.6477016361365877,0.7494480949536401,0.5971645532773182,0.40311581616575864,0.5965245969633296,0.6814966166557639,0.6396766742755025,0.7537880165181934,0.5941071908528086,0.37773205417012845,0.5969419716167746,0.6868463286634463,0.6467638064528526,0.7530504116562347,0.5994356315985931,0.38821920719427705,0.5991724344813589,0.6864018139663246,0.647278087815767,0.7501779082149442,0.6019768579301576,0.428564042985748,0.5997139095418903,0.6821108063977602,0.6516208658765413,0.7509059034360958,0.5975504092948525,0.3913619418617337,0.5981180077536721,0.6833122206542227,0.6490039508378941
GBTClassifier,CrossEntropyLoss,"{'reduction': 'sum', 'weight': tensor([ 6.5519,  4.8397,  4.2477, 11.9741, 27.2353,  3.5076],
       dtype=torch.float64)}",flare,0.5932109186297171,0.3693161851986518,0.120880338180631,0.4171919659112904,0.5114016250432422,0.594550407677444,0.5918577773160533,0.3655448509258938,0.12184373444619831,0.41234578311398373,0.5033125161443817,0.5980678855044529,0.5694854946367816,0.33559553111332674,0.09890772924501251,0.39007979355923805,0.4806938955948679,0.5957538023107001,0.5738202218008986,0.350667180553281,0.11921690961186356,0.40102634689630656,0.48201884013633345,0.5786746182760509,0.6004908708412332,0.39211891267590526,0.14391951136483763,0.4322282231871745,0.5228403632262293,0.5924864588868228,0.6291977248526088,0.4135907352595454,0.14958470025282153,0.4539519627115303,0.5452484829189183,0.6039003787589607,0.6075968106381321,0.39097614231885747,0.14077711269662999,0.4330954509470086,0.5181827842669293,0.567615499842356,0.6155156741033166,0.3969067925702535,0.13294084302801495,0.4406675540588189,0.5331454442434402,0.6016550749791624,0.5961821156792977,0.3736140395813553,0.12205148075608616,0.41930956206495307,0.5134805174384618,0.6008677471554391,0.6162221125626575,0.4053328419599126,0.1485245118751973,0.44340920013778806,0.5316260541181422,0.5966007194614946,0.5993579721060697,0.3793663212156983,0.1298646871457293,0.4243305842588092,0.5141950523130946,0.5930172592852883
XGBoostWrapper,CrossEntropyLoss,"{'reduction': 'sum', 'weight': tensor([ 6.5519,  4.8397,  4.2477, 11.9741, 27.2353,  3.5076],
       dtype=torch.float64)}",flare,0.7062566553255591,0.6060495044581901,0.552628763903794,0.6383455077410731,0.6411417364249317,0.6093499813618869,0.7105835908890217,0.6129789666748066,0.5804013164850251,0.6526164035163484,0.6487858067785643,0.6197684300188293,0.7012336701036284,0.5993885960332965,0.5556866925365869,0.6310565013425425,0.6359235687855482,0.6140630740342787,0.691868166116926,0.5880910954467193,0.5336878948431872,0.6140603711411728,0.6230424673302795,0.6003547316107071,0.6968885541386387,0.5943048142186838,0.5482824726419743,0.6300532023159877,0.6319521610889636,0.6015671475221849,0.6990520219203697,0.5997876814339685,0.5561686077744707,0.6333281486975387,0.6332803028789529,0.6098828573112237,0.705547619666,0.5995854050954086,0.5432296118916553,0.6263689668739776,0.6401157928897494,0.5959375413739098,0.6969093317403839,0.595559957662732,0.5508639003360605,0.6289010586295191,0.6306734298602487,0.6100667470364527,0.6962002960808248,0.5855738868637653,0.5204161724876554,0.6094214068851092,0.6284082877263749,0.5997912985472476,0.6961795184790796,0.5907595015004443,0.5325003341244898,0.6200223958029925,0.6277968770457271,0.6023338057659113,0.7000719424460431,0.5972079409388015,0.5473865767024899,0.6284173962946261,0.6341120430809339,0.6063115614582633
GBTClassifier,CrossEntropyLoss,{'reduction': 'sum'},flare,0.7207074773394281,0.5708864394774738,0.332217082880723,0.5736373129483552,0.6455025996560497,0.6138627956776468,0.7185050515544243,0.589388718077587,0.41217214633908944,0.5823751868781726,0.6411623283717788,0.6149864569654505,0.7271355478793861,0.575132753037827,0.3346832454850432,0.5750808705906432,0.6528502336691837,0.607666334799397,0.7221073682570189,0.5823028232255304,0.38566778281286096,0.5778010299401317,0.6467680007459413,0.6176234108759902,0.7285951744019947,0.5843643819901165,0.3813952702884846,0.5784977924370912,0.6550857252687329,0.6140570866158467,0.7199594836765966,0.5718262458910464,0.34984575910083293,0.5725129711793402,0.6428143654935863,0.613329880624878,0.7285588135989404,0.5803086493402722,0.3459288037860828,0.5834909033507252,0.6547104167853377,0.6118192201299628,0.7084045399059813,0.5536449783654424,0.30927889505121636,0.5551178637411316,0.6299358427813242,0.6108892683493214,0.7307196841804535,0.573469589384505,0.32585085341049685,0.5753830668157501,0.6566666440669666,0.6174465272901022,0.7256915045580863,0.5738854729551477,0.35078067075631547,0.5738110803748564,0.6510038486037452,0.6225384660647966,0.723038464535231,0.5755210051744949,0.35278205099111454,0.5747708078256196,0.6476500005442645,0.6144219447393393
XGBoostWrapper,CrossEntropyLoss,{'reduction': 'sum'},flare,0.7458457782510455,0.6025848620625025,0.42308714862465396,0.6004405724267856,0.6761172221651323,0.618378381604647,0.7429836636106277,0.6061273499035892,0.43547192785129996,0.6010318071431289,0.672756085000799,0.6294387124154432,0.7451445341921409,0.5862615440595211,0.3351725781893713,0.5892327151924328,0.6751697436587937,0.6246042801837837,0.7508947354751577,0.6121264348874953,0.4380491163803605,0.606625803789757,0.682973037297981,0.6198787525340765,0.748027426434304,0.6120887628924356,0.45918357357880135,0.6059961617724184,0.678885827904482,0.6269250675116025,0.7552216710386204,0.609748367519986,0.39365387591274753,0.6076695360716508,0.6884293089416955,0.6278810428941919,0.7444251097317093,0.5901076140316235,0.36237167245659585,0.59044198197842,0.6743068534940496,0.6156227885694143,0.7545048437784068,0.5987682878478388,0.36808401031208937,0.6000932875439701,0.6869717223890531,0.630025052355277,0.744406929330182,0.5903824085784324,0.37373218728499874,0.5911806703497746,0.673998054744209,0.6214811379328478,0.7501934914162532,0.6007583879581813,0.4072698139696553,0.5997753442201308,0.6822048469176127,0.6330699348402519,0.7481648183258447,0.6008954019741605,0.3996075904560573,0.5992487880488468,0.6791812702513809,0.6247305150841537
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 2, 'reduction': 'sum'}",flare,0.14465106615068957,0.045299608522303594,0.019930421223299726,0.08841182801209449,-0.22027566684070035,0.310289834477619,0.1498454665870192,0.039899382612096225,0.016663386488673465,0.08734177215189873,-0.23913653604153154,0.3440803561437782,0.12322676155104798,0.03691077035712728,0.016988947622316695,0.07329187948774891,-0.2444191123212204,0.28381880218524996,0.21747136586759472,0.05707720754905858,0.01939980433943577,0.1270042194092827,-0.12963896358341706,0.40827652004538717,0.1712230215827338,0.04638277251829002,0.016926608140191313,0.1,-0.17594343723141428,0.2820700206710952,0.23905409968054436,0.07204421513893948,0.022656155193049955,0.14115841963943226,-0.06508557958145356,0.34653666554286316,0.1800431135236215,0.05587887234363194,0.021383856702795457,0.10684964297306068,-0.1601804531193245,0.31894443436631215,0.18854634703789314,0.059133016672351046,0.020400402856995098,0.11271208721644062,-0.1356367043211602,0.3689336335222735,0.1865361140690336,0.05856808784574404,0.02064336251013227,0.11027362229893875,-0.14892898098420995,0.3996329443308559,0.16043425187647714,0.045217794547593185,0.01759454769620422,0.09375399565272982,-0.20621218938630337,0.3337783372380134,0.1761031607926655,0.051641172810713544,0.019258749277309396,0.10407974668416271,-0.17254576234107352,0.3396361548523448
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 2, 'reduction': 'sum'}",flare,0.7437212684725865,0.6122316868901613,0.4453993834719208,0.607535174976985,0.6735355917729999,0.6226889870081262,0.742264239150196,0.599810164248679,0.40709526941215335,0.6011467881448375,0.671746849471472,0.6241600128323697,0.7394021245097784,0.5967116392252386,0.40570703441996,0.5945231535751759,0.6678324116630088,0.6194245059671691,0.7451523257927954,0.5995900917443325,0.41095427844009774,0.5986045558564914,0.6752927566287926,0.6133514194668434,0.7473054047736539,0.6170748609752941,0.46777208668378184,0.6126032527416398,0.6780514474216378,0.6270949263333815,0.7444121237306185,0.621335365448696,0.4687163565317606,0.6129114444696785,0.6747530234065607,0.6258671457853742,0.7386671168480378,0.5968715109825878,0.38422383163733886,0.597425539710121,0.6674937098327984,0.6255981048492305,0.7400799937667195,0.6019295962525484,0.4337006152395356,0.5982806897561714,0.6686232994952925,0.6264658942975483,0.7357868218060931,0.6113713209132877,0.4697501743669662,0.6036650621093926,0.6629498604520973,0.6286717305606511,0.7393683609069422,0.5958556792746148,0.4152254261028691,0.5957509813481217,0.6680659902404231,0.6224446014800863,0.7416159779757422,0.6052781915955441,0.4308544456306384,0.6022446642688615,0.6708344940385084,0.6235767328580779
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",flare,0.005035971223021583,0.0016473993302707525,0.010878304411178817,0.002921940928270042,-0.43544509880871224,0.35348850588614134,0.0762589928057554,0.02760895505637782,0.015314181129718284,0.04714378448555664,-0.3207309468237343,0.2916069835572656,0.05827338129496403,0.019771662830510607,0.014130342620744737,0.034941073766914015,-0.35154340342508106,0.3640577590838594,0.0007194244604316547,0.00023894862604540026,0.01008013799683929,0.00042194092827004215,-0.44657858636259373,0.3616449708034558,0.11510791366906474,0.030064438921108348,0.014952614716825924,0.06751054852320675,-0.2681288195465924,0.3169072028390638,0.07719398488429471,0.03696020754011009,0.018524674851865337,0.05074133117604136,-0.3063525917311919,0.35868399176973,0.06115107913669064,0.024716602094992105,0.014865903451718943,0.03739269605703477,-0.3482988830332534,0.3670400977484058,0.10512427603043917,0.04132569553874955,0.017879820428628852,0.0646743766264086,-0.2683201906034126,0.34642588520449014,0.08640365685790717,0.030064350064350064,0.016171298054941434,0.051748040988547316,-0.3454039393744762,0.3701771176149652,0.04461210814741708,0.01782985592239692,0.01371218145402395,0.027220096163281325,-0.4014157078614315,0.3638341153991126,0.06298807885099862,0.023022811592491168,0.014650945911648556,0.03847158296435308,-0.3492218167570479,0.349386662990649
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",flare,0.7379347063865154,0.604574304558978,0.4221264201128331,0.6003256905964457,0.6661423911350935,0.6264833935544092,0.7393761525075968,0.6047104844508759,0.45681113210540725,0.600724212044837,0.6689952485170739,0.6229753728390304,0.7465548139106043,0.5994546451450811,0.379775911313566,0.5989580179427711,0.6769547352970618,0.6213869337661644,0.7408227930291146,0.6055888414455828,0.4225592507492518,0.6009616044747866,0.6700548748112488,0.6292096338660147,0.7415266342882373,0.6076542660729536,0.4572355873818032,0.6014480895477943,0.6707911669974536,0.6289601393280319,0.7422434615484508,0.6114067791318348,0.4268135740465208,0.6055383294077762,0.6712461614541941,0.6288694632995127,0.7401215489702102,0.6067496355938551,0.4447088865682522,0.6019732633945921,0.6691403551138648,0.6168049314413231,0.7494792613562579,0.6157113727487505,0.4730597997921969,0.6110622957559404,0.681432580503673,0.6291649706474607,0.7372230735267381,0.6046880573544033,0.45266758001794305,0.5992492710709612,0.6661736675842823,0.6225505092147603,0.732192296704153,0.594864193473082,0.41886874880254454,0.5917720349619884,0.6587001978331722,0.62749316826646,0.7407474742227877,0.6055402579975397,0.43546268908903185,0.6012012809197894,0.669963137924712,0.6253898516223166
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 3, 'reduction': 'sum'}",flare,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.37117806920256774,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.4792041243492714,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.48830522383015734,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.4897774420070407,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.5074867500445872,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.47045930185742424,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.44601941189403416,0.2850972651481703,0.07394928971525841,0.02154434690031885,0.16666666666666666,0.0,0.4783409778788926,0.29301093421291846,0.08470565753044974,0.024504877042018734,0.17276209023044464,0.020627292503314666,0.4123199791198637,0.2721476248604005,0.07690446612925834,0.023768849003937366,0.160253164556962,-0.02085174383547598,0.4792631568377952,0.28459366802586816,0.07532044413817754,0.022062850124850687,0.16663485881207402,-2.2445133216131285e-05,0.46223544370216346
