,,,,AP_0,AP_1,AP_2,AP_3,AP_4,AP_5,AP_6,AP_7,AP_8,AP_9,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,BA_7,BA_8,BA_9,MCC_0,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5,MCC_6,MCC_7,MCC_8,MCC_9,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,gmean_0,gmean_1,gmean_2,gmean_3,gmean_4,gmean_5,gmean_6,gmean_7,gmean_8,gmean_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_ecoli,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.4315627743634768,0.12058419243986254,0.025118864315095808,0.19999999999999998,0.0,0.19999999999999998
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_ecoli,0.2843718838933701,0.36232347984118496,0.343390535935305,0.2572452800979255,0.31768776739790183,0.3571227383579716,0.3485223756484733,0.3167347120881373,0.2989079821450949,0.29699293440924085,0.14164532019704432,0.1593128078817734,0.14131138975966565,0.10835908344529033,0.14197387669801462,0.13331034482758622,0.15249693984176743,0.12391640543364679,0.09581295715778473,0.11149119271533066,-0.1594737416529764,-0.13986960155043665,-0.1205233362804298,-0.23748202105822588,-0.1634319572893019,-0.2341846926120613,-0.11923695660041915,-0.16207082332420175,-0.2672711552703605,-0.24361687340314883,0.21088674275680425,0.19675153643546972,0.21760316066725194,0.1608867427568042,0.23845478489903424,0.19086918349429324,0.1607550482879719,0.12813871817383668,0.16646180860403864,0.16712028094820017,0.10883846249198378,0.1417328413449103,0.11838288547493189,0.09939762598992763,0.13017354989188695,0.10906843403478092,0.1213330342181693,0.09238910885010322,0.08569871054447714,0.09473341209024892,0.04706450197958076,0.0719313948020098,0.04702934053164866,0.039589057259736674,0.04819059854540322,0.049651979324461165,0.047139090820584886,0.04883447354856066,0.03701157209021921,0.04232258152396627,0.18379280070237047,0.11017480649314201,0.04787645904261713,0.1309630317957904,-0.18471611590415624,0.31832996898146054
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_ecoli,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.4315627743634768,0.12058419243986254,0.025118864315095808,0.19999999999999998,0.0,0.19999999999999998
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_ecoli,0.24381747136869064,0.23102744911096368,0.22076314477931436,0.23723444607527,0.24210402715122728,0.2357323121095618,0.24887198690865525,0.2772844263616178,0.2755973923099278,0.2151602160102545,0.11669622331691296,0.08493864755933721,0.10510344827586207,0.11751149425287358,0.11597536945812807,0.09474981340498582,0.1199302881027019,0.14779601433049708,0.09475414240931482,0.09860300044782802,-0.21775545867608806,-0.2057312813350189,-0.18477378564262834,-0.1445017694674242,-0.17304436092309033,-0.25282304032876896,-0.18248404702803372,-0.15113412645594015,-0.21871289880702355,-0.20366976897593464,0.10438981562774363,0.08612818261633012,0.12813871817383668,0.19679543459174717,0.1309482001755926,0.0922739244951712,0.14596136962247588,0.16057945566286216,0.09811237928007024,0.11628621597892888,0.10080539695425035,0.06647180634370235,0.08460447666029061,0.10795895462788903,0.07839334294246761,0.08935955500939251,0.11427848623594536,0.1516504404409809,0.07939326055396104,0.07287785672171385,0.06490024377726182,0.043801588502473246,0.043179384087696546,0.04850904498856484,0.03712316523930406,0.04406082022134942,0.05757085723036855,0.05937064288458049,0.04818868060426761,0.04187444132159417,0.12596136962247587,0.09457935764905936,0.04885788688574608,0.10960584415584414,-0.1934630537639951,0.24275928721854836
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_ecoli,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.4315627743634768,0.12058419243986254,0.025118864315095808,0.19999999999999998,0.0,0.19999999999999998
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_ecoli,0.45115948925078103,0.40267795062636047,0.3824278802792235,0.35947077824288487,0.3691946133066547,0.4375218278315046,0.45758425935354213,0.4890024663824432,0.41330199511535615,0.4313160783136153,0.23866666666666667,0.19901724137931037,0.18138505747126438,0.17605911330049262,0.1590574712643678,0.20671264367816092,0.2623620689655172,0.31364472309299896,0.268926854754441,0.22632810867293623,0.0733351005240325,-0.003070500625235639,-0.07570627345016809,-0.07385461448238892,-0.08816566922103423,0.023007249483101528,0.12085488047963056,0.23439590169312785,0.1484728903400951,0.055171698929987786,0.420324846356453,0.35395083406496924,0.29196663740122913,0.2951273046532046,0.2950834064969271,0.3987269534679543,0.47633889376646177,0.5061896400351185,0.41931518876207197,0.38678665496049164,0.1894818708344185,0.12918022876016722,0.136046723585395,0.14024643160416714,0.1133067825006691,0.12738881352159206,0.1959253023103842,0.24927320393715338,0.2151462258228439,0.1730717066653153,0.06618073774802083,0.03321456786011416,0.04866445477574795,0.049900631376127304,0.03564157132973948,0.031012553175607575,0.07042370277781326,0.08869098394111656,0.06624187985452776,0.05940003484179059,0.3843810359964881,0.16690672895421058,0.05493711176806054,0.2232159949246156,0.04144406636711485,0.41936573387023646
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_ecoli,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.4315627743634768,0.12058419243986254,0.025118864315095808,0.19999999999999998,0.0,0.19999999999999998
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_ecoli,0.35673087141528503,0.3206546636713852,0.31176300636917376,0.32534288556137253,0.44420535915138426,0.31196294190228147,0.28801981506688756,0.45460744221033345,0.32719883524005544,0.345567754946922,0.14844827586206896,0.14032758620689656,0.0920287356321839,0.12956948798328108,0.22597701149425284,0.07468390804597701,0.1018063143752799,0.1773743842364532,0.192132183908046,0.21662658605762056,-0.12537759110302982,-0.19794485346742183,-0.25637672223818614,-0.22520316258152132,0.10648161338582454,-0.3101644626968069,-0.20411939193906434,-0.07181612693376521,-0.010860064039116123,0.006432025218309462,0.23156277436347672,0.20798946444249342,0.128270412642669,0.2053116769095698,0.4405179982440737,0.1244073748902546,0.142756804214223,0.271027216856892,0.32734855136084284,0.3363915715539947,0.10463622978106746,0.11010570280898284,0.06335629856705284,0.09405807774836503,0.17030675334134387,0.05798526142184516,0.0839979157522237,0.12868288450792392,0.15828778234914834,0.19049561822507693,0.03663535492100921,0.05000864961776652,0.030073136635420005,0.03902509507529514,0.03989776633390758,0.027709291413635474,0.04483086793582529,0.04059693785383066,0.04819581809785164,0.08194680763739766,0.241558384547849,0.116191252450303,0.04389197255219392,0.14989744738020602,-0.12889487363947777,0.3486053575535081
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_ecoli,0.3510947989683341,0.3778252069345309,0.3450698271649871,0.3886793775863949,0.35344076961844195,0.386465059278336,0.3920542997257761,0.34763356815464774,0.38301506229612736,0.3857470711644445,0.3834942528735633,0.4096050903119869,0.384601880877743,0.39593678160919543,0.37693267651888346,0.38096394984326015,0.40645902373488585,0.4197528735632184,0.38546715927750413,0.3910256008359457,0.4757186310352982,0.5025673220634868,0.4771056832515025,0.49645070299910266,0.44693484239997455,0.4693481761890716,0.48818771281727213,0.5168127377171711,0.4650701383571523,0.48076186388640707,0.6249341527655838,0.6489464442493416,0.6309043020193151,0.6428446005267779,0.6073309920983319,0.6219490781387181,0.6399912203687446,0.6547848990342405,0.6249780509218613,0.6338893766461808,0.30556251994782635,0.3431474799986553,0.306375996475194,0.3192111172403692,0.3012175251888481,0.3038387039458993,0.3390575780173754,0.33638288270002986,0.31525948959264005,0.31816177964802506,0.06884912001626964,0.09336015297599047,0.06865584355200766,0.0726635083936595,0.06934760038022512,0.06841740236058648,0.0989498978799445,0.07990836452632587,0.07823982352139466,0.07856056732182476,0.6330553116769095,0.31882150727548625,0.07769522809282288,0.3934239289446187,0.4818957810716439,0.37110250408920203
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_ecoli,0.22186420225558914,0.2619959572752334,0.22514273479273855,0.2665506470720514,0.23107949794196786,0.21928062387623895,0.25277222027111657,0.2508868098233207,0.2416225746412442,0.268115772698002,0.04758307210031347,0.07680885206747276,0.11737938498283326,0.11873988655023138,0.0887902672040603,0.09423257202567548,0.11132937751903269,0.09013382594417077,0.06023988655023138,0.13456568144499179,-0.30823949269255013,-0.27013408482878726,-0.16950640584664178,-0.1581012825201022,-0.26288615923274905,-0.2411905695001019,-0.20357528005316977,-0.22719814480739825,-0.2634806644279464,-0.1636847359747644,0.06549604916593503,0.07445127304653204,0.1549604916593503,0.19394205443371376,0.09798068481123792,0.13700614574187883,0.0922739244951712,0.11022827041264265,0.08639157155399474,0.1429762949956102,0.04410763663185997,0.06751891727700227,0.10538242952829209,0.11330721805596906,0.07671659204951006,0.07854327099295806,0.09596604710160621,0.09330518865514048,0.05346516638432475,0.09865111029808862,0.02662513967333382,0.040904110907003174,0.04729856181364532,0.05206537490036213,0.048351273162146644,0.0413099071831535,0.06725895444912777,0.04845586693505448,0.03373807770085964,0.049741625865465766,0.11557067603160667,0.08269635769747516,0.04557488925901522,0.09398028063890132,-0.22679968198842113,0.24393110406475033
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_ecoli,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.43156277436347673,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.12058419243986254,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.025118864315095808,0.4315627743634768,0.12058419243986254,0.025118864315095808,0.19999999999999998,0.0,0.19999999999999998
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",balance-scale,0.3186217444127176,0.34458498566614965,0.37254635510936235,0.33734760151692145,0.2985185557053922,0.2967696183424554,0.28095066832014903,0.2699443347621179,0.299405607022284,0.32650139917765003,0.22932849364791288,0.27858842508570275,0.25620353565907106,0.24564629965718895,0.20947771728171,0.23806412583182093,0.19052228271828997,0.17927404718693285,0.23674531155474893,0.2513813268804194,-0.2979544889479192,-0.12479354538160976,-0.2036211519256652,-0.2145221452578395,-0.3044488244753928,-0.26895481883081185,-0.36068961254067583,-0.37343509322056334,-0.2564374130925417,-0.19307419788767827,0.2864,0.33280000000000004,0.32320000000000004,0.3328,0.28959999999999997,0.2832,0.2624,0.23200000000000004,0.312,0.3472,0.22067548327041075,0.2505863568948493,0.237212329061277,0.24081631124039657,0.20180072847589114,0.20496249671776487,0.17694560048692393,0.16542496899137776,0.21859937928452303,0.2425501757188612,0.16451271469590867,0.16368353761453586,0.16824978112047,0.13277312836040217,0.09480952075125107,0.13317270370177436,0.08650714061499123,0.0994013244861207,0.13455526766581888,0.10976606581377543,0.30016,0.21595738301422757,0.1287431184825048,0.23152315655037978,-0.2597931291560697,0.31451908700352
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",balance-scale,0.6218151825578533,0.6614198916136846,0.6233182639915623,0.6429573477094552,0.6357896875028989,0.6074448595845724,0.6272014971820628,0.6353438320507429,0.5945118759590677,0.6050641697185951,0.5900584795321637,0.6168380721919742,0.5891308731599112,0.6087517644686429,0.5901996370235933,0.583323250655374,0.5764670296430732,0.5913087315991128,0.5686227061907643,0.5832425892316999,0.6692233106806448,0.7360112394099958,0.6647098990414666,0.7151663922295816,0.6685054418119933,0.6504746080462933,0.6326442735656158,0.6710492683965944,0.6145011134605474,0.6513522634312683,0.8160000000000001,0.8528,0.8144,0.8416,0.8160000000000001,0.8064,0.7968,0.8176,0.7856,0.8064,0.566043588142402,0.5917242116205896,0.5648526124564235,0.5839735073691434,0.5660875476107827,0.5592657151568176,0.5529595739004345,0.5674201513736934,0.54527571438099,0.5593189153875879,0.19823500805339975,0.20441261234050206,0.19814426109479805,0.20247667790252422,0.19824418895922227,0.19654390416885942,0.19522298645247996,0.1987229283894832,0.19319635073074987,0.19663988946851996,0.8153600000000001,0.5656921537398866,0.1981838807560539,0.5897943133696308,0.6673637810074001,0.6254866607870496
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",balance-scale,0.2712380075287144,0.2718243104628605,0.2675259016250515,0.2700095337670713,0.28324494565160413,0.2648709425782672,0.2552293664027256,0.31757724962128975,0.26449084248700816,0.29444176212315964,0.18181488203266788,0.20005511863951062,0.22880016132284733,0.1626161188411642,0.24248437184916316,0.1914713988035222,0.20539624924379915,0.27412515964240103,0.249574510990119,0.2324245479599382,-0.33480060809639633,-0.30676073490507577,-0.31578942205028027,-0.35978950015600963,-0.3122162882443516,-0.3503294483516735,-0.3122425968625694,-0.19630556327369483,-0.31334699190101706,-0.24815812016490338,0.13440000000000002,0.1728,0.1728,0.1552,0.1984,0.1408,0.136,0.23200000000000004,0.11040000000000001,0.2032,0.12297817444296111,0.1498280526894638,0.1547090021505215,0.1303634840104316,0.17025253166981238,0.12686731650004895,0.1366570602311936,0.1862698315359161,0.12031906043550164,0.16878682123763464,0.11420747316299248,0.13206503581819304,0.15359591496794828,0.12712180115534832,0.1426737980706028,0.12663125117969293,0.15227211083734576,0.18213325165254335,0.13699436146872762,0.15475279284750396,0.16560000000000002,0.14670313349034853,0.14224477911608985,0.21687625193251328,-0.3049739274005972,0.2760452862247752
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",balance-scale,0.6593738667418693,0.6563182671314536,0.6755000733509761,0.663847349044126,0.6620441347762515,0.6578804046059271,0.6853615975369989,0.6688013904952641,0.6553060957980131,0.6635515507460338,0.6389191369227667,0.6364992942125428,0.6342407743496672,0.6353700342811051,0.6354305303488607,0.6238757814075419,0.6423674127848357,0.6284533172010486,0.6261141359144988,0.6389594676346038,0.7924843117645196,0.7862289640427761,0.780193908511374,0.7841016755139598,0.783630822280523,0.7540804414669127,0.8015771865483036,0.7650359907639475,0.7612324392033398,0.7925564494363035,0.8832000000000001,0.8800000000000001,0.8768,0.8784000000000001,0.8784000000000001,0.8624,0.8880000000000001,0.8688,0.8656,0.8832000000000001,0.6129760884493948,0.6105608921080956,0.608406307222789,0.6094726658371139,0.6097156644424462,0.5984915732672302,0.6162889867601593,0.6028214123649105,0.6008048964994741,0.6129301976709556,0.20939393267533793,0.20884766535638932,0.20835829937034173,0.20855406236763002,0.20863762421496723,0.20605569276826183,0.21012503719100128,0.20710293848839328,0.2064972323686148,0.2093821657588361,0.8764800000000001,0.6082468684622568,0.20829546505597735,0.6340229885057471,0.7801122189531962,0.6647984730226912
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",balance-scale,0.3161402434111458,0.27954009320415774,0.34102278325863544,0.2998378703710617,0.2966760369055072,0.26762461483464467,0.32333077665307525,0.3084925711535516,0.28023638331410067,0.29200787593135147,0.25525173085971636,0.2712455468172347,0.2696713046985279,0.2758956778920481,0.23981179001142702,0.1789675337769712,0.24498084291187738,0.24557370437588225,0.2561511057336828,0.2581165557572091,-0.21935418561660316,-0.21206880370122785,-0.2267593149102971,-0.19700160442554418,-0.2556494263110203,-0.2798748412658235,-0.18471200354354503,-0.27797103483784064,-0.2240473907892681,-0.18561481128156065,0.184,0.1232,0.1952,0.18560000000000001,0.1664,0.13280000000000003,0.176,0.2,0.1264,0.1792,0.16560961475697783,0.12135188799581423,0.16703864827036657,0.17325921464760785,0.14740415647970787,0.12228949212640916,0.14896766324314728,0.18856443874374235,0.1230378217355794,0.16103753461630627,0.1602555942142654,0.125501147845197,0.14253752673536224,0.19445216996415463,0.14500131886074535,0.12361252802637904,0.1329900326423226,0.1605223211441947,0.12458311524475203,0.1531381908233315,0.16688,0.1518560472615659,0.14625939455007048,0.24956657928345766,-0.22630534166827304,0.3004909249037232
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",balance-scale,0.5767952827615782,0.585279196771066,0.575939565802382,0.5887543223259841,0.5844859406225379,0.5865677104355873,0.5888059149558139,0.5804741552445019,0.5686898144030125,0.5927773362662282,0.6366807824158096,0.6377293809235732,0.6298043960475903,0.6400282314982859,0.6319822544867917,0.6481145392216172,0.6284936479128856,0.6389393022786852,0.6389796329905224,0.6424077434966727,0.787994935007123,0.7906601072213444,0.7700628991901318,0.7961444068720439,0.774274457172979,0.8165797352481814,0.7659516939337887,0.7931208927055555,0.7923405838438458,0.8024110264653697,0.8800000000000001,0.8816,0.8704000000000001,0.8848,0.8736,0.8960000000000001,0.8688,0.8832000000000001,0.8832000000000001,0.8880000000000001,0.6105965532492084,0.6120303703513392,0.6041511027118001,0.6141959614136295,0.606207386322164,0.6218154974350736,0.6028790405225106,0.6129080972326476,0.6130060360164022,0.6161789656444692,0.2088012357013736,0.20912654816107987,0.20734416987696833,0.20964452466665526,0.2078708053814978,0.21140902872160558,0.20705557891222118,0.20937752100381588,0.20940287604802302,0.21011248826645126,0.8809600000000002,0.6113969010899243,0.20901447767396916,0.6373159911272434,0.7889540737660364,0.5828569239588692
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",balance-scale,0.3194871235009652,0.27896994552853865,0.28494514196974136,0.33026487490517964,0.295787901493611,0.276235921971724,0.29458588896096416,0.29481412799807316,0.2937438326807088,0.3147126739779406,0.24819520064529135,0.18506957047791897,0.20584795321637425,0.23038919136922761,0.21751966122202057,0.19366807824158097,0.207884654164146,0.22300867110304495,0.2024198427102238,0.22096390401290583,-0.22397780669471717,-0.39473523660563753,-0.33565894861582357,-0.2746306631161884,-0.3291952767672363,-0.3809374350407156,-0.3329119829332207,-0.303962368068522,-0.34146358896137474,-0.30100493435782233,0.3424,0.248,0.28480000000000005,0.3184,0.2768,0.2688,0.2864,0.30879999999999996,0.28,0.2976,0.2322044244376446,0.17081285239155944,0.19286698350201983,0.2077425405418451,0.20012728493044785,0.1610923039687786,0.19334474679608096,0.19356043785789717,0.1874528265376074,0.19841547887037328,0.10569082013635256,0.09770954090719008,0.09403465081045223,0.09589715334200598,0.12313401923515147,0.06818270225436224,0.09280860822816958,0.08611237878070535,0.08971992539346493,0.10790032453489162,0.2912,0.19376198798342542,0.09611901236227462,0.2134966727162734,-0.3218478241161259,0.2983547432987447
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",balance-scale,0.6197988791648337,0.6505033265894022,0.6260660222015272,0.6275712863169701,0.646174764059961,0.6622562379419349,0.63852441982057,0.648934269838316,0.6355033425405476,0.616125478730231,0.6042952208106473,0.6389191369227667,0.6040734018955435,0.6168985682597298,0.6250050413389796,0.6273240572696108,0.6203468441217987,0.6192780802581166,0.6330308529945553,0.6238354506957047,0.7054108464562434,0.79201822186638,0.7020204617176837,0.7356447303259448,0.7566255851365093,0.7628763697348467,0.7449803332821717,0.7423700661845047,0.7785344509792411,0.7544842743170314,0.8352,0.8832000000000001,0.8352,0.8528,0.8640000000000001,0.8672000000000001,0.8576,0.8560000000000001,0.8752000000000001,0.8624,0.5794670344462977,0.6128276635717799,0.5794795962615302,0.5918744260789716,0.5995867974143615,0.6017970012485577,0.5950585284385116,0.594163193346289,0.6074726420376109,0.598558204566784,0.2015459150345386,0.2094046642356436,0.20167074678243693,0.2045040656889528,0.20630740309069032,0.20683112977331705,0.20525477762564187,0.20506565602737287,0.20807885508294094,0.20603090082685593,0.8588800000000001,0.5960285087410695,0.20546941141683908,0.6213006654567453,0.7474965340000556,0.6371458027204293
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",balance-scale,0.3701766588245582,0.3218494714066912,0.349801094329192,0.30608332907273433,0.3200559178068605,0.41139675395001724,0.37928659988723196,0.4136311719456409,0.2976289014741201,0.38746072278583754,0.2238273845533374,0.2404691806143712,0.2558943335349869,0.21801976204880016,0.28360825435235604,0.2596612220205687,0.23209518047993546,0.24627949183303083,0.23133293002621497,0.29677623176715734,-0.32275112211334794,-0.26590785529936334,-0.24256727318678345,-0.298007316997155,-0.17572349370035167,-0.17705232630546056,-0.27983368519865204,-0.24205922927564436,-0.21480245149222074,-0.13861600350417683,0.264,0.3008,0.29440000000000005,0.256,0.2848,0.3504,0.3136,0.3408,0.2592,0.34079999999999994,0.15638558268545608,0.2201977538965974,0.20083772714326428,0.18844031623676433,0.23075713193760466,0.21474773312281883,0.19782369996192092,0.19643400750376624,0.20444567350763404,0.2619162849346386,0.07321993734831884,0.14661777509291177,0.10869994503385298,0.13323841801060352,0.18822429745573127,0.09394957460389382,0.10152559558818938,0.07546736070987577,0.13488510873776188,0.21390765943084533,0.30047999999999997,0.20719859109304659,0.12697356720119846,0.2487963971230759,-0.23573207570731564,0.35573706214828843
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",balance-scale,0.5279269362624459,0.5246218881317991,0.5351943916841742,0.5361291241978483,0.5267820094138798,0.49796661851921176,0.5251449216650894,0.508599222362532,0.5042989011221851,0.5096699633599298,0.6203468441217987,0.605384150030248,0.6307924984875983,0.6147408751764469,0.6226456946965114,0.6019358741681791,0.6156886469046179,0.6237144585601935,0.6215567654769106,0.6238959467634604,0.7441828404404147,0.7060720212684046,0.7716461201278558,0.7298909079039018,0.7505498040732542,0.696892959092662,0.7331498351257457,0.7542536507644275,0.7476882372274265,0.7534945770043084,0.8576,0.8368,0.8720000000000001,0.8496,0.8608,0.8320000000000001,0.8512000000000001,0.8624,0.8592000000000001,0.8624,0.5950732558481997,0.5807072091079403,0.6051262615587986,0.5894532757297627,0.5973276617622117,0.5772815226854149,0.590689724953233,0.5982843250634554,0.5961484091211173,0.5985081443455436,0.20532575218510368,0.20196515993147637,0.2076080016942387,0.20401865776090872,0.20581388210478702,0.20119051811207161,0.20425690416110914,0.20598775977062234,0.20555522747773666,0.2060956255255674,0.8544,0.5928599790175677,0.20478174887236214,0.6180701754385965,0.7387820953028401,0.5196333976719096
